x,y,z
-0.023498535,-0.035507202,0.061035156
-0.070495605,-0.10650635,0.1829834
-0.10348511,-0.17250061,0.2939453
-0.12249756,-0.23350525,0.39404297
-0.14151001,-0.29449463,0.49401855
-0.16049194,-0.35549927,0.59399414
-0.16900635,-0.39450073,0.69055176
-0.16699219,-0.41149902,0.78344727
-0.16500854,-0.4284973,0.87646484
-0.15548706,-0.43299866,0.94799805
-0.13848877,-0.42500305,0.9980469
-0.12149048,-0.41700745,1.0479736
-0.10449219,-0.40899658,1.0980225
-0.0874939,-0.40100098,1.1479492
-0.069488525,-0.39549255,1.1994629
-0.05050659,-0.39250183,1.2524414
-0.03149414,-0.38949585,1.305542
-0.019012451,-0.3829956,1.3845215
-0.013000488,-0.3730011,1.489502
-0.0069885254,-0.3630066,1.5944824
0.0039978027,-0.3480072,1.6999512
0.019989014,-0.32800293,1.8060303
0.036010742,-0.30799866,1.9119873
0.052001953,-0.28799438,2.0179443
0.069000244,-0.26950073,2.1044922
0.087005615,-0.25250244,2.1715088
0.10501099,-0.23550415,2.2385254
0.12298584,-0.21850586,2.305542
0.1375122,-0.20199585,2.389038
0.14849854,-0.18600464,2.4890137
0.15948486,-0.16999817,2.5889893
0.17050171,-0.15400696,2.6889648
0.17800903,-0.118499756,2.8034668
0.18548584,-0.085998535,2.9090576
0.19650269,-0.07600403,2.9909668
0.20748901,-0.06599426,3.072998
0.21499634,-0.035507202,3.1820068
0.21899414,0.01550293,3.3179932
0.22299194,0.0664978,3.4539795
0.23348999,0.11349487,3.5529785
0.25048828,0.15649414,3.6149902
0.26748657,0.19949341,3.677002
0.28448486,0.24249268,3.7390137
0.29400635,0.2669983,3.8225098
0.29599,0.272995,3.9274902
0.29800415,0.27900696,4.0324707
0.29901123,0.2994995,4.1330566
0.29901123,0.33450317,4.229004
0.29901123,0.36950684,4.324951
0.2999878,0.4205017,4.4055176
0.30200195,0.48750305,4.470459
