x,y,z
NaN,-0.016494751,0.011962891
NaN,-0.02949524,0.06750488
NaN,-0.022506714,0.15454102
NaN,-0.01550293,0.24145508
NaN,-0.01499939,0.3034668
NaN,-0.020996094,0.3404541
NaN,-0.009506226,0.45898438
NaN,0.019500732,0.6590576
NaN,0.04849243,0.8590088
NaN,0.051498413,0.99902344
NaN,0.0644989,1.1390381
NaN,0.11349487,1.3389893
NaN,0.18800354,1.4985352
NaN,0.28799438,1.6175537
NaN,0.3560028,1.6560059
NaN,0.3919983,1.6140137
NaN,0.4394989,1.5725098
NaN,0.49850464,1.5314941
NaN,0.53100586,1.5469971
NaN,0.53700256,1.6190186
NaN,0.52349854,1.7550049
NaN,0.49049377,1.954956
NaN,0.43800354,2.110962
NaN,0.3659973,2.2230225
NaN,0.27949524,2.3129883
NaN,0.17849731,2.3809814
NaN,0.07400513,2.4554443
NaN,-0.033996582,2.536499
NaN,-0.14199829,2.6175537
NaN,-0.25,2.6984863
NaN,-0.3580017,2.779541
NaN,-0.44599915,2.8354492
NaN,-0.51400757,2.866455
NaN,-0.58200073,2.897461
NaN,-0.6499939,2.9284668
NaN,-0.7180023,2.9594727
NaN,-0.7859955,2.9904785
NaN,-0.82650757,3.0429688
NaN,-0.8394928,3.1169434
NaN,-0.8524933,3.19104
NaN,-0.8654938,3.2650146
NaN,-0.8654938,3.3530273
NaN,-0.8524933,3.454956
NaN,-0.8404999,3.5290527
NaN,-0.8294983,3.5749512
NaN,-0.8184967,3.6209717
NaN,-0.8074951,3.6669922
NaN,-0.80999756,3.755005
NaN,-0.826004,3.8850098
NaN,-0.84199524,4.0150146
NaN,-0.85350037,4.166504
NaN,-0.86050415,4.3394775
NaN,-0.8674927,4.512451
NaN,-0.84550476,4.6695557
NaN,-0.7944946,4.810547
NaN,-0.74349976,4.951538
NaN,-0.6925049,5.0925293
NaN,-0.65849304,5.1689453
NaN,-0.64149475,5.1810303
NaN,-0.62449646,5.192993
NaN,-0.5930023,5.1884766
NaN,-0.5469971,5.1674805
NaN,-0.5010071,5.1464844
NaN,-0.53300476,5.235962
NaN,-0.6430054,5.436035
NaN,-0.753006,5.6359863
NaN,-0.8480072,5.7945557
NaN,-0.9279938,5.911499
NaN,-1.0079956,6.0284424
NaN,-1.0554962,6.149048
NaN,-1.0704956,6.272949
NaN,-1.085495,6.3969727
NaN,-1.1004944,6.520996
NaN,-1.1009979,6.61499
NaN,-1.0870056,6.678955
NaN,-1.072998,6.743042
NaN,-1.0590057,6.807007
NaN,-1.0449982,6.8709717
NaN,-1.0540009,6.938965
NaN,-1.0859985,7.0109863
NaN,-1.1179962,7.083008
NaN,-1.1649933,7.1639404
NaN,-1.227005,7.2540283
NaN,-1.2890015,7.343994
NaN,-1.3840027,7.3864746
NaN,-1.5119934,7.3814697
NaN,-1.6399994,7.376465
NaN,-1.7250061,7.473999
NaN,-1.7669983,7.67395
NaN,-1.7964935,7.822998
NaN,-1.8289948,7.935547
NaN,-1.8769989,8.0625
NaN,-1.925003,8.189453
NaN,-1.9730072,8.316528
NaN,-2.033493,8.406494
NaN,-2.1065063,8.459473
NaN,-2.1795044,8.512451
NaN,-2.2525024,8.537964
NaN,-2.3255005,8.536011
NaN,-2.3984985,8.534058
NaN,-2.4669952,8.567505
NaN,-2.5310059,8.636475
NaN,-2.5950012,8.705444
NaN,-2.645996,8.779053
NaN,-2.6840057,8.857056
NaN,-2.7220001,8.935059
NaN,-2.7599945,9.012939
NaN,-2.7774963,9.079468
NaN,-2.7745056,9.1345215
NaN,-2.7714996,9.189453
NaN,-2.7684937,9.244507
NaN,-2.7539978,9.303467
NaN,-2.7279968,9.366455
NaN,-2.7019958,9.429443
NaN,-2.6759949,9.492554
NaN,-2.6735077,9.56604
NaN,-2.6945038,9.650024
NaN,-2.7154999,9.734009
NaN,-2.7424927,9.842529
NaN,-2.7754974,9.975464
NaN,-2.8085022,10.1085205
NaN,-2.8370056,10.255005
NaN,-2.8610077,10.415039
NaN,-2.8849945,10.574951
NaN,-2.9069977,10.709473
NaN,-2.927002,10.818481
NaN,-2.9470062,10.92749
NaN,-2.9669952,11.036499
NaN,-3.0144958,11.125488
NaN,-3.089508,11.194458
NaN,-3.164505,11.26355
NaN,-3.2355042,11.336548
NaN,-3.3025055,11.413452
NaN,-3.3695068,11.4904785
NaN,-3.4365082,11.567505
NaN,-3.4734955,11.630493
NaN,-3.4804993,11.679443
NaN,-3.487503,11.728516
NaN,-3.4965057,11.79248
NaN,-3.5075073,11.87146
NaN,-3.5184937,11.950439
NaN,-3.5294952,12.029541
NaN,-3.5444946,12.128052
NaN,-3.557495,12.236938
NaN,-3.564499,12.337036
