x,y,z
0.0035095215,-0.020492554,0.099975586
0.008514404,-0.0644989,0.30004883
0.007507324,-0.09550476,0.5
0.0025024414,-0.11050415,0.6999512
-0.0025024414,-0.12550354,0.9000244
-0.007507324,-0.14050293,1.0999756
-0.012512207,-0.15550232,1.3000488
-0.028015137,-0.19200134,1.5
-0.053985596,-0.25,1.6999512
-0.08050537,-0.2955017,1.9000244
-0.11401367,-0.32850647,2.0999756
-0.1539917,-0.36149597,2.3000488
-0.19400024,-0.39450073,2.5
-0.23400879,-0.4275055,2.6999512
-0.27249146,-0.44099426,2.9000244
-0.30950928,-0.43499756,3.0999756
-0.34649658,-0.42900085,3.3000488
-0.3835144,-0.42300415,3.5
-0.4215088,-0.42300415,3.6999512
-0.46051025,-0.42900085,3.9000244
-0.49951172,-0.43499756,4.0999756
-0.5385132,-0.44099426,4.300049
-0.57751465,-0.44700623,4.5
-0.6134949,-0.46200562,4.699951
-0.6465149,-0.48599243,4.9000244
-0.6795044,-0.5099945,5.0999756
-0.7124939,-0.5339966,5.300049
-0.7455139,-0.55799866,5.5
-0.7749939,-0.5924988,5.699951
-0.8009949,-0.63749695,5.9000244
-0.82699585,-0.6824951,6.0999756
-0.8529968,-0.7274933,6.300049
-0.8760071,-0.75849915,6.5
-0.8959961,-0.77549744,6.699951
-0.9159851,-0.7924957,6.9000244
-0.93600464,-0.809494,7.0999756
-0.9530029,-0.8274994,7.300049
-0.9670105,-0.8464966,7.5
-0.98098755,-0.8654938,7.699951
-0.9949951,-0.8845062,7.9000244
-1.0085144,-0.8899994,8.099976
-1.0215149,-0.8820038,8.300049
-1.0344849,-0.8739929,8.5
-1.0474854,-0.8659973,8.699951
-1.0645142,-0.8480072,8.900024
-1.0855103,-0.8200073,9.099976
-1.1065063,-0.79200745,9.300049
-1.1275024,-0.76400757,9.5
-1.1480103,-0.73399353,9.699951
-1.1679993,-0.70199585,9.900024
-1.1879883,-0.66999817,10.099976
-1.2080078,-0.6380005,10.300049
-1.2279968,-0.6060028,10.5
-1.2510071,-0.5825043,10.699951
-1.277008,-0.5675049,10.900024
-1.303009,-0.5525055,11.099976
-1.32901,-0.5375061,11.300049
-1.3529968,-0.539505,11.5
-1.375,-0.5585022,11.699951
-1.3970032,-0.5774994,11.900024
-1.4190063,-0.5964966,12.099976
-1.4465027,-0.6060028,12.300049
-1.4794922,-0.6060028,12.5
-1.5125122,-0.6060028,12.699951
-1.5469971,-0.5774994,12.900024
-1.588501,-0.576004,13.099976
-1.6245117,-0.5865021,13.300049
-1.6335144,-0.559494,13.5
-1.6264954,-0.5384979,13.699951
-1.6285095,-0.49899292,13.900024
-1.6394958,-0.44099426,14.099976
-1.6650085,-0.3840027,14.300049
-1.723999,-0.3619995,14.5
-1.7875061,-0.40550232,14.699951
-1.8204956,-0.4909973,14.900024
-1.8265076,-0.5664978,15.099976
-1.8200073,-0.60899353,15.300049
-1.8120117,-0.63900757,15.5
-1.8160095,-0.6629944,15.699951
-1.8420105,-0.64649963,15.900024
-1.8804932,-0.55900574,16.099976
-1.9215088,-0.43499756,16.300049
-1.9649963,-0.3630066,16.5
-2.0134888,-0.37249756,16.699951
-2.0645142,-0.41149902,16.900024
-2.1080017,-0.4375,17.099976
-2.1440125,-0.4505005,17.300049
-2.1944885,-0.44000244,17.5
-2.2409973,-0.36149597,17.699951
-2.2690125,-0.23849487,17.900024
-2.276001,-0.16799927,18.099976
-2.2619934,-0.1499939,18.300049
-2.2479858,-0.13200378,18.5
-2.2340088,-0.11399841,18.699951
-2.213501,-0.08200073,18.900024
-2.186493,-0.035995483,19.099976
-2.1594849,0.009994507,19.300049
-2.1684875,0.04800415,19.5
-2.213501,0.07800293,19.699951
-2.2585144,0.10800171,19.900024
