x,y,z
0.009002686,0.0030059814,0.099975586
0.027496338,0.016494751,0.30004883
0.04650879,0.037506104,0.5
0.06451416,0.052993774,0.6999512
0.08151245,0.06300354,0.9000244
0.09649658,0.070999146,1.0999756
0.10949707,0.07699585,1.3000488
0.12298584,0.08000183,1.5
0.13699341,0.08000183,1.6999512
0.15249634,0.085494995,1.9000244
0.16949463,0.09649658,2.0999756
0.19000244,0.115493774,2.3000488
0.21398926,0.14250183,2.5
0.23550415,0.16349792,2.6999512
0.25448608,0.17849731,2.9000244
0.26849365,0.19000244,3.0999756
0.27749634,0.19799805,3.3000488
0.28799438,0.20150757,3.5
0.29400635,0.20249939,3.6999512
0.29400635,0.20550537,3.9000244
0.29000854,0.22749329,4.0999756
0.2715149,0.23899841,4.300049
0.24249268,0.22099304,4.5
0.21350098,0.20300293,4.699951
0.18051147,0.19799805,4.9000244
0.14349365,0.20599365,5.0999756
0.10650635,0.21400452,5.300049
0.069488525,0.22200012,5.5
0.024993896,0.2559967,5.699951
-0.027008057,0.31599426,5.9000244
-0.07901001,0.37600708,6.0999756
-0.13101196,0.43600464,6.300049
-0.18301392,0.4960022,6.5
-0.2414856,0.5269928,6.699951
-0.30648804,0.52900696,6.9000244
-0.37149048,0.53100586,7.0999756
-0.43649292,0.53300476,7.300049
-0.50949097,0.54499817,7.5
-0.59051514,0.56700134,7.699951
-0.6715088,0.5890045,7.9000244
-0.7409973,0.62649536,8.099976
-0.79901123,0.6795044,8.300049
-0.8569946,0.73249817,8.5
-0.91500854,0.7855072,8.699951
-0.97299194,0.838501,8.900024
-1.0180054,0.85650635,9.099976
-1.0499878,0.8394928,9.300049
-1.0820007,0.8224945,9.5
-1.0939941,0.81399536,9.699951
-1.0859985,0.81399536,9.900024
-1.0780029,0.81399536,10.099976
-1.0700073,0.81399536,10.300049
-1.0620117,0.81399536,10.5
-1.0505066,0.7935028,10.699951
-1.0360107,0.74549866,10.900024
-1.0220032,0.690506,11.099976
-1.0079956,0.63549805,11.300049
-0.99398804,0.58999634,11.5
-0.980011,0.55400085,11.699951
-0.9660034,0.5180054,11.900024
-0.9779968,0.5115051,12.099976
-1.0159912,0.5345001,12.300049
-1.0539856,0.5574951,12.5
-1.0920105,0.5805054,12.699951
-1.1300049,0.60350037,12.900024
-1.1795044,0.6210022,13.099976
-1.240509,0.6329956,13.300049
-1.3015137,0.6450043,13.5
-1.3580017,0.6495056,13.699951
-1.4070129,0.6665039,13.900024
-1.4509888,0.713501,14.099976
-1.493988,0.76449585,14.300049
-1.5379944,0.809494,14.5
-1.5809937,0.85150146,14.699951
-1.6195068,0.88150024,14.900024
-1.6484985,0.89549255,15.099976
-1.6665039,0.8999939,15.300049
-1.6719971,0.90600586,15.5
-1.667511,0.923996,15.699951
-1.660492,0.94999695,15.900024
-1.6549988,0.9790039,16.099976
-1.651001,1.0110016,16.300049
-1.6480103,1.0525055,16.5
-1.6465149,1.1100006,16.699951
-1.6455078,1.173996,16.900024
-1.6470032,1.2259979,17.099976
-1.651001,1.2660065,17.300049
-1.6549988,1.3059998,17.5
-1.6594849,1.3404999,17.699951
-1.6644897,1.3695068,17.900024
-1.6694946,1.3984985,18.099976
-1.6755066,1.4255066,18.300049
-1.6839905,1.4519958,18.5
-1.6960144,1.4750061,18.699951
-1.7154846,1.4920044,18.900024
-1.740509,1.5079956,19.099976
-1.76651,1.5254974,19.300049
-1.7950134,1.5415039,19.5
-1.8250122,1.552002,19.699951
-1.8540039,1.5585022,19.900024
-1.881012,1.5554962,20.099976
-1.9070129,1.5444946,20.300049
-1.9299927,1.5399933,20.5
-1.9395142,1.5429993,20.699951
-1.9385071,1.5469971,20.900024
-1.9274902,1.5464935,21.099976
-1.9064941,1.5415039,21.299927
-1.8789978,1.5379944,21.5
-1.8424988,1.5299988,21.699951
-1.8034973,1.5160065,21.900024
-1.7705078,1.4880066,22.099976
-1.7434998,1.4459991,22.299927
-1.7170105,1.3939972,22.5
-1.7005005,1.3450012,22.699951
-1.693512,1.3090057,22.900024
