x,y,z
0.018005371,0.026504517,0.036987305
0.053985596,0.07949829,0.110961914
0.085998535,0.13699341,0.17944336
0.11401367,0.19900513,0.24255371
0.14199829,0.2610016,0.305542
0.17800903,0.30749512,0.3909912
0.22198486,0.33850098,0.49902344
0.2659912,0.36950684,0.60705566
0.30999756,0.40049744,0.7149658
0.3540039,0.4315033,0.82299805
0.39801025,0.4624939,0.9310303
0.43548584,0.49749756,1.0310059
0.4664917,0.536499,1.1230469
0.49749756,0.5755005,1.2149658
0.52801514,0.61650085,1.3060303
0.5580139,0.6595001,1.3959961
0.5880127,0.7024994,1.4859619
0.62249756,0.7429962,1.5725098
0.661499,0.78100586,1.6555176
0.7005005,0.81900024,1.7385254
0.73950195,0.8569946,1.8215332
0.77749634,0.9015045,1.8990479
0.81451416,0.9524994,1.9709473
0.85150146,1.0034943,2.0429688
0.88848877,1.0545044,2.1149902
0.9255066,1.1054993,2.1870117
0.9624939,1.1519928,2.2624512
0.9995117,1.1940002,2.3415527
1.036499,1.2359924,2.4205322
1.0734863,1.2779999,2.4995117
1.1105042,1.3195038,2.5839844
1.1474915,1.3605042,2.6739502
1.1820068,1.4335022,2.7540283
1.213501,1.5099945,2.8234863
1.2445068,1.5579987,2.892456
1.2755127,1.6060028,2.9615479
1.306488,1.6495056,3.0424805
1.3374939,1.6885071,3.135498
1.3684998,1.7274933,3.2285156
1.3970032,1.7675018,3.319458
1.4230042,1.8085022,3.4084473
1.4500122,1.8634949,3.4925537
1.4769897,1.9234924,3.5725098
1.5029907,1.9745026,3.6534424
1.5289917,2.0254974,3.734497
1.552002,2.0789948,3.8144531
1.571991,2.1349945,3.8935547
1.5920105,2.1909943,3.9725342
1.6109924,2.236496,4.0615234
1.6340027,2.246994,4.168457
1.6659851,2.2234955,4.272949
1.7070007,2.189499,4.3774414
1.7529907,2.1544952,4.4925537
1.7909851,2.1445007,4.5944824
1.8210144,2.1595001,4.6834717
1.8510132,2.1744995,4.772461
1.8779907,2.2079926,4.8415527
1.902008,2.2599945,4.890503
1.9265137,2.3419952,4.9365234
1.9559937,2.4465027,5.0040283
1.9899902,2.5435028,5.0959473
2.0239868,2.640503,5.1879883
2.0589905,2.729004,5.2714844
2.0950012,2.8090057,5.3465576
2.131012,2.8889923,5.421509
2.166504,2.9470062,5.480957
2.2015076,2.9830017,5.5250244
2.2365112,3.0189972,5.5689697
2.2774963,3.0195007,5.6400146
2.3244934,2.984497,5.738037
2.3714905,2.9494934,5.8360596
2.4184875,2.914505,5.93396
2.4534912,2.890503,6.0389404
2.4765015,2.8775024,6.151001
2.4995117,2.864502,6.2630615
2.5314941,2.8529968,6.373535
2.5725098,2.8430023,6.482544
2.6134949,2.8329926,6.5915527
2.6484985,2.8370056,6.6879883
2.6774902,2.8549957,6.7719727
2.7065125,2.873001,6.855957
2.734497,2.897995,6.9405518
2.7615051,2.9299927,7.0255127
2.7885132,2.9620056,7.1104736
2.8154907,2.9940033,7.1955566
2.8435059,3.0370026,7.2755127
2.8724976,3.0910034,7.350464
2.9014893,3.1450043,7.425537
2.9284973,3.194992,7.515503
2.9534912,3.2409973,7.6204834
2.9785156,3.2870026,7.725464
3.0100098,3.3139954,7.822998
3.0480042,3.321991,7.912964
3.0859985,3.3300018,8.003052
3.123993,3.3379974,8.093018
3.1619873,3.345993,8.182983
3.2000122,3.354004,8.272949
3.230011,3.3829956,8.375
3.2565002,3.4400024,8.470947
3.287506,3.5039978,8.54895
3.3244934,3.5625,8.624023
3.3674927,3.6154938,8.696045
3.405487,3.6529999,8.753052
3.438507,3.675003,8.795044
3.4714966,3.6970062,8.837036
3.504486,3.7189941,8.879028
3.5264893,3.710495,8.972534
3.537506,3.6714935,9.117554
3.5484924,3.632492,9.262451
3.5660095,3.6134949,9.375977
3.5899963,3.614502,9.458008
3.6140137,3.6154938,9.540039
3.6380005,3.6165009,9.621948
3.661499,3.6134949,9.734497
3.6845093,3.6065063,9.877441
3.7059937,3.612503,9.99646
3.7260132,3.6315002,10.091553
3.755005,3.6215057,10.190552
3.7929993,3.5825043,10.293457
3.8320007,3.538498,10.3845215
3.8649902,3.5149994,10.480957
3.8909912,3.5169983,10.594971
3.9169922,3.5189972,10.708984
3.943512,3.5279999,10.803955
3.9689941,3.5410004,10.8914795
3.990509,3.569992,10.988037
4.012512,3.6224976,11.082031
4.040497,3.6884918,11.177002
4.0715027,3.763504,11.272949
4.109497,3.824997,11.359497
4.154999,3.8634949,11.428955
4.205017,3.8934937,11.495483
4.2590027,3.9244995,11.566528
4.3170166,3.9505005,11.622559
4.378998,3.9714966,11.663452
4.433502,3.9869995,11.722534
4.4804993,3.996994,11.799561
4.5274963,4.007004,11.876465
4.5744934,4.0169983,11.953491
4.618988,4.0305023,12.030518
4.6610107,4.0475006,12.107544
4.703003,4.064499,12.184448
4.737488,4.086502,12.289551
4.764496,4.113495,12.422485
4.791504,4.140503,12.555542
4.8190002,4.166992,12.668457
4.8470154,4.192993,12.761475
4.875,4.218994,12.854492
4.903015,4.244995,12.94751
4.931488,4.2684937,13.033936
4.9605103,4.289505,13.114014
4.989502,4.310501,13.19397
5.0180054,4.3305054,13.280518
5.04599,4.3495026,13.373535
5.074005,4.3684998,13.466553
5.0994873,4.403,13.557983
5.1224976,4.453003,13.647949
5.145508,4.5029907,13.738037
5.168518,4.552994,13.828003
5.188507,4.5984955,13.924438
5.2055054,4.639496,14.027466
5.2225037,4.680496,14.130493
5.244507,4.695999,14.231934
5.271515,4.6860046,14.332031
5.2984924,4.675995,14.432007
5.3255005,4.6660004,14.531982
5.351013,4.6464996,14.636963
5.375,4.6174927,14.746948
5.397003,4.606491,14.849487
5.416992,4.613495,14.944458
5.4400024,4.6284943,15.04248
5.4660034,4.6515045,15.143555
5.496002,4.6674957,15.225952
5.529999,4.6764984,15.290039
5.5625,4.685501,15.36499
5.5899963,4.694504,15.463013
5.6140137,4.703491,15.572998
5.6380005,4.712494,15.682983
5.6610107,4.722,15.78894
5.6789856,4.7434998,15.893555
5.692993,4.7765045,16.000488
5.7070007,4.809494,16.107544
5.7244873,4.864502,16.20996
5.745514,4.941498,16.307983
5.770508,5.007492,16.39502
5.7994995,5.0625,16.470947
5.8355103,5.111496,16.548462
5.8785095,5.1445007,16.608032
5.921509,5.1674957,16.64795
5.958008,5.192505,16.698486
5.9880066,5.2194977,16.759521
6.013489,5.2505035,16.83545
6.0345154,5.285492,16.926514
6.0555115,5.3204956,17.017456
6.0765076,5.3554993,17.10852
6.088501,5.375992,17.225464
6.0914917,5.382004,17.36853
6.092987,5.4079895,17.489014
6.092987,5.4539948,17.587036
6.092987,5.5,17.684937
