x,y,z
0.0020141602,-0.011505127,0.047973633
0.006011963,-0.034500122,0.14404297
0.010009766,-0.056503296,0.23950195
0.014007568,-0.07749939,0.33447266
0.018005371,-0.09849548,0.42944336
0.022491455,-0.117996216,0.526001
0.027496338,-0.13600159,0.62402344
0.03250122,-0.15400696,0.7220459
0.038513184,-0.16900635,0.81604004
0.04550171,-0.18099976,0.90600586
0.052490234,-0.19299316,0.9959717
0.059509277,-0.20500183,1.0860596
0.0664978,-0.21699524,1.1760254
0.07348633,-0.2290039,1.2659912
0.07998657,-0.2400055,1.3580322
0.085998535,-0.25,1.4520264
0.0920105,-0.2599945,1.5460205
0.09698486,-0.27000427,1.6405029
0.10101318,-0.27999878,1.7354736
0.10501099,-0.2899933,1.8304443
0.10900879,-0.30000305,1.9255371
0.11151123,-0.3125,2.0195312
0.11248779,-0.3274994,2.1125488
0.11349487,-0.34249878,2.2054443
0.11248779,-0.35949707,2.3034668
0.10949707,-0.37849426,2.4064941
0.10650635,-0.3975067,2.5095215
0.10348511,-0.4165039,2.6125488
0.100494385,-0.4355011,2.715454
0.09698486,-0.45599365,2.8189697
0.09298706,-0.47799683,2.9229736
0.08898926,-0.5,3.0269775
0.085510254,-0.52049255,3.1290283
0.08248901,-0.539505,3.229004
0.07949829,-0.5585022,3.3289795
0.07650757,-0.5774994,3.428955
0.07400513,-0.5950012,3.5264893
0.07199097,-0.61099243,3.62146
0.070007324,-0.6269989,3.7165527
0.067993164,-0.6430054,3.8115234
0.06600952,-0.6589966,3.9064941
0.06451416,-0.673996,4.0024414
0.06350708,-0.68800354,4.0994873
0.0625,-0.70199585,4.196533
0.0625,-0.7154999,4.291992
0.06350708,-0.72850037,4.3859863
0.06451416,-0.74150085,4.4799805
0.06549072,-0.75450134,4.5739746
0.0664978,-0.76750183,4.6679688
0.067993164,-0.7805023,4.7609863
0.070007324,-0.7935028,4.8530273
0.071502686,-0.79600525,4.94104
0.072509766,-0.7879944,5.0250244
0.069000244,-0.7859955,5.131958
0.06100464,-0.7899933,5.261963
0.053009033,-0.79400635,5.391968
0.045013428,-0.79800415,5.5219727
0.03201294,-0.82899475,5.6674805
0.014007568,-0.8869934,5.828491
-0.0039978027,-0.9450073,5.989502
-0.019989014,-1.0079956,6.1219482
-0.033996582,-1.076004,6.225952
-0.04800415,-1.1439972,6.329956
-0.052001953,-1.184494,6.402954
-0.04598999,-1.1974945,6.4449463
-0.040008545,-1.210495,6.4870605
-0.024993896,-1.201004,6.515503
-0.0010070801,-1.1690063,6.5305176
0.023010254,-1.1369934,6.545532
0.04699707,-1.1049957,6.560547
0.06100464,-1.0809937,6.607544
0.06500244,-1.0650024,6.6865234
0.069000244,-1.048996,6.765503
0.069000244,-1.0444946,6.885498
0.06500244,-1.0514984,7.046509
0.06100464,-1.0585022,7.2075195
0.055999756,-1.065506,7.359009
0.049987793,-1.0724945,7.5009766
0.04949951,-1.065506,7.6204834
0.054504395,-1.0444946,7.7175293
0.059509277,-1.0234985,7.814453
0.07299805,-0.98399353,7.906494
0.09500122,-0.9259949,7.9935303
0.117004395,-0.8679962,8.080444
0.14498901,-0.81100464,8.166016
0.1789856,-0.7550049,8.25
0.2130127,-0.6990051,8.333984
0.24700928,-0.6430054,8.417969
0.2835083,-0.588501,8.478027
0.32250977,-0.5355072,8.514038
0.36151123,-0.48249817,8.550049
0.3909912,-0.44200134,8.574463
0.41101074,-0.41400146,8.587524
0.43099976,-0.3860016,8.600464
0.45098877,-0.3580017,8.613525
0.4710083,-0.33000183,8.626465
0.46850586,-0.28799438,8.682983
0.44351196,-0.23199463,8.782959
0.3999939,-0.22250366,8.909546
0.3380127,-0.25950623,9.0625
0.27600098,-0.29649353,9.215454
0.21398926,-0.3334961,9.36853
0.15249634,-0.3659973,9.539551
0.0914917,-0.3939972,9.728516
0.03048706,-0.42199707,9.91748
-0.021514893,-0.4730072,10.070557
-0.06451416,-0.5469971,10.1875
-0.10751343,-0.6210022,10.304443
-0.1505127,-0.6950073,10.421509
-0.18499756,-0.7595062,10.515991
-0.21099854,-0.8144989,10.588013
-0.23699951,-0.86950684,10.660034
-0.2630005,-0.9244995,10.732056
-0.28250122,-0.96650696,10.793457
-0.2955017,-0.99549866,10.844482
-0.30551147,-1.0054932,10.899048
-0.31451416,-0.9929962,10.9609375
-0.3255005,-0.977005,11.026978
-0.33648682,-0.96099854,11.093018
-0.34799194,-0.951004,11.167969
-0.35998535,-0.9470062,11.251953
-0.37200928,-0.94299316,11.3359375
-0.38500977,-0.9434967,11.438477
-0.39898682,-0.9485016,11.559448
-0.41299438,-0.95350647,11.680542
-0.43200684,-0.977005,11.803467
-0.45599365,-1.0189972,11.928467
-0.480011,-1.0610046,12.053467
