x,y,z
-0.008514404,0.020004272,0.099975586
-0.026000977,0.05949402,0.30004883
-0.044006348,0.09849548,0.5
-0.06201172,0.13749695,0.6999512
-0.07849121,0.17599487,0.9000244
-0.09350586,0.21400452,1.0999756
-0.101501465,0.24450684,1.3000488
-0.102508545,0.26750183,1.5
-0.10348511,0.29049683,1.6999512
-0.09298706,0.31300354,1.9000244
-0.071014404,0.3350067,2.0999756
-0.04598999,0.33399963,2.3000488
-0.018005371,0.30999756,2.5
0.010009766,0.28599548,2.6999512
0.025512695,0.27049255,2.9000244
0.028503418,0.26350403,3.0999756
0.03149414,0.25650024,3.3000488
0.018493652,0.2709961,3.5
-0.010498047,0.30700684,3.6999512
-0.039489746,0.34300232,3.9000244
-0.07800293,0.3829956,4.0999756
-0.12600708,0.42700195,4.300049
-0.17401123,0.47099304,4.5
-0.22750854,0.52049255,4.699951
-0.28649902,0.5755005,4.9000244
-0.3454895,0.63049316,5.0999756
-0.4045105,0.6855011,5.300049
-0.4590149,0.73550415,5.5
-0.5090027,0.7805023,5.699951
-0.5589905,0.8255005,5.9000244
-0.6090088,0.87049866,6.0999756
-0.6589966,0.9154968,6.300049
-0.70599365,0.95599365,6.5
-0.75,0.9920044,6.699951
-0.79400635,1.0279999,6.9000244
-0.8380127,1.0829926,7.0999756
-0.8819885,1.1569977,7.300049
-0.9265137,1.2250061,7.5
-0.96398926,1.272995,7.699951
-0.96951294,1.3074951,7.9000244
-0.9375,1.3334961,8.099976
-0.8970032,1.3549957,8.300049
-0.87750244,1.3880005,8.5
-0.8995056,1.3930054,8.699951
-0.9465027,1.3630066,8.900024
-1.0029907,1.3435059,9.099976
-1.0690002,1.3345032,9.300049
-1.1350098,1.3255005,9.5
-1.214508,1.3235016,9.699951
-1.3074951,1.3285065,9.900024
-1.4030151,1.3390045,10.099976
-1.4955139,1.3605042,10.300049
-1.5799866,1.3775024,10.5
-1.6619873,1.3845062,10.699951
-1.743988,1.3914948,10.900024
-1.8259888,1.3984985,11.099976
-1.9079895,1.4055023,11.300049
-1.9784851,1.388504,11.5
-2.037506,1.3475037,11.699951
-2.0964966,1.3065033,11.900024
-2.1489868,1.2700043,12.099976
-2.1950073,1.2380066,12.300049
-2.2409973,1.2059937,12.5
-2.2869873,1.173996,12.699951
-2.32901,1.151001,12.900024
-2.3670044,1.1369934,13.099976
-2.4049988,1.1230011,13.300049
-2.438507,1.1369934,13.5
-2.4674988,1.1790009,13.699951
-2.4964905,1.220993,13.900024
-2.5205078,1.2460022,14.099976
-2.5394897,1.2539978,14.300049
-2.5585022,1.2619934,14.5
-2.5775146,1.2700043,14.699951
-2.605011,1.2700043,14.900024
-2.6409912,1.2619934,15.099976
-2.677002,1.2539978,15.300049
-2.7130127,1.2460022,15.5
-2.744995,1.2494965,15.699951
-2.7730103,1.2644958,15.900024
-2.8009949,1.2794952,16.099976
-2.82901,1.2944946,16.300049
-2.8504944,1.3119965,16.5
-2.865509,1.3320007,16.699951
-2.8804932,1.352005,16.900024
-2.8909912,1.4019928,17.099976
-2.8970032,1.4819946,17.300049
-2.9030151,1.5619965,17.5
-2.911499,1.6320038,17.699951
-2.9224854,1.6920013,17.900024
-2.9335022,1.7519989,18.099976
-2.9444885,1.8119965,18.300049
-2.958496,1.878006,18.5
-2.9754944,1.949997,18.699951
-2.9924927,2.0220032,18.900024
-3.0224915,2.0944977,19.099976
-3.078003,2.1434937,19.300049
-3.1394958,2.1515045,19.5
-3.1910095,2.1595001,19.699951
-3.2390137,2.184494,19.900024
-3.2940063,2.1970062,20.099976
-3.3559875,2.1970062,20.300049
-3.412506,2.1804962,20.5
-3.463501,2.1475067,20.699951
-3.515503,2.1215057,20.900024
-3.568512,2.1024933,21.099976
-3.6134949,2.1024933,21.299927
-3.6505127,2.1215057,21.5
-3.6875,2.140503,21.699951
-3.7244873,2.1595001,21.900024
-3.7554932,2.1840057,22.099976
-3.780487,2.2140045,22.299927
-3.8055115,2.2440033,22.5
-3.8305054,2.274002,22.699951
-3.855011,2.3099976,22.900024
-3.8785095,2.3444977,23.099976
-3.9014893,2.3715057,23.299927
-3.9190063,2.3775024,23.5
-3.9309998,2.362503,23.699951
-3.9429932,2.3475037,23.900024
-3.9549866,2.3325043,24.099976
-3.972992,2.3049927,24.299927
-3.9970093,2.2649994,24.5
-4.020996,2.225006,24.699951
-4.049988,2.2220001,24.900024
-4.0839844,2.2559967,25.099976
-4.1180115,2.2899933,25.299927
-4.1524963,2.3159943,25.5
-4.197998,2.3359985,25.699951
-4.253998,2.3834991,25.900024
-4.3099976,2.4564972,26.099976
-4.3659973,2.5294952,26.299927
-4.421997,2.6024933,26.5
-4.4649963,2.6654968,26.699951
-4.494995,2.7185059,26.900024
-4.524994,2.7714996,27.099976
-4.5455017,2.8220062,27.299927
-4.556488,2.869995,27.5
-4.567505,2.9179993,27.699951
-4.5690002,2.963501,27.900024
-4.5610046,3.0065002,28.099976
-4.553009,3.0494995,28.299927
-4.534485,3.061493,28.5
-4.505493,3.0424957,28.699951
-4.4765015,3.0234985,28.900024
-4.44751,3.0045013,29.099976
-4.4224854,3.0180054,29.299927
-4.4014893,3.0639954,29.5
-4.380493,3.1100006,29.699951
-4.359497,3.1560059,29.900024
-4.3380127,3.1914978,30.099976
-4.3160095,3.2164917,30.299927
-4.2940063,3.2415009,30.5
-4.272003,3.2664948,30.699951
