x,y,z
-0.0035095215,-0.011505127,0.072021484
-0.010498047,-0.034500122,0.21594238
-0.017486572,-0.057495117,0.35998535
-0.020507812,-0.07949829,0.4859619
-0.028015137,-0.115997314,0.5830078
-0.044006348,-0.16799927,0.6689453
-0.06298828,-0.23800659,0.7774658
-0.084991455,-0.32600403,0.90844727
-0.10699463,-0.41400146,1.0395508
-0.11300659,-0.50650024,1.1169434
-0.102996826,-0.60350037,1.1409912
-0.09298706,-0.7005005,1.1650391
-0.087005615,-0.7955017,1.1739502
-0.084991455,-0.888504,1.1679688
-0.08300781,-0.98150635,1.1619873
-0.07348633,-1.0825043,1.2209473
-0.056488037,-1.1914978,1.3449707
-0.039489746,-1.3005066,1.4689941
-0.022491455,-1.4095001,1.5930176
-0.005493164,-1.5184937,1.717041
0.014007568,-1.6009979,1.7905273
0.036010742,-1.6569977,1.8134766
0.058013916,-1.7129974,1.8365479
0.07998657,-1.7575073,1.8769531
0.101989746,-1.7904968,1.9350586
0.12399292,-1.8235016,1.993042
0.14300537,-1.8670044,2.0655518
0.15899658,-1.9210052,2.1524658
0.1749878,-1.9750061,2.239502
0.18600464,-2.0245056,2.3344727
0.19198608,-2.0695038,2.4375
0.19799805,-2.114502,2.5405273
0.20401001,-2.1595001,2.6435547
0.21200562,-2.1950073,2.7475586
0.22198486,-2.220993,2.852539
0.23199463,-2.246994,2.9575195
0.2420044,-2.272995,3.0625
0.25448608,-2.286499,3.1679688
0.26950073,-2.287506,3.2740479
0.28448486,-2.288498,3.380005
0.3085022,-2.2810059,3.4799805
0.3414917,-2.2649994,3.5739746
0.37451172,-2.248993,3.6679688
0.4125061,-2.2339935,3.7440186
0.45550537,-2.2200012,3.802002
0.49850464,-2.2059937,3.8599854
0.5415039,-2.1920013,3.9179688
0.5845032,-2.1779938,3.9759521
0.61898804,-2.1790009,4.0495605
0.644989,-2.1950073,4.13855
0.67099,-2.2109985,4.227539
0.6944885,-2.2330017,4.32251
0.71551514,-2.2610016,4.423462
0.73651123,-2.2890015,4.524536
0.75650024,-2.3034973,4.6185303
0.7755127,-2.3045044,4.7054443
0.7944946,-2.3054962,4.7924805
0.8135071,-2.3065033,4.8795166
0.8210144,-2.3200073,4.9780273
0.8169861,-2.3460083,5.0880127
0.8129883,-2.371994,5.197998
