x,y,z
-0.015991211,-0.006500244,0.099975586
-0.057006836,-0.03300476,0.30004883
-0.10699463,-0.07299805,0.5
-0.16049194,-0.09899902,0.6999512
-0.21749878,-0.11099243,0.9000244
-0.26550293,-0.1309967,1.0999756
-0.3045044,-0.15899658,1.3000488
-0.33599854,-0.18449402,1.5
-0.35998535,-0.20750427,1.6999512
-0.3840027,-0.23049927,1.9000244
-0.39950562,-0.2579956,2.0999756
-0.40649414,-0.2899933,2.3000488
-0.41351318,-0.32200623,2.5
-0.4205017,-0.3540039,2.6999512
-0.4205017,-0.3829956,2.9000244
-0.41351318,-0.40899658,3.0999756
-0.40649414,-0.43499756,3.3000488
-0.394989,-0.45550537,3.5
-0.3789978,-0.47050476,3.6999512
-0.3630066,-0.48550415,3.9000244
-0.34698486,-0.50050354,4.0999756
-0.32751465,-0.5090027,4.300049
-0.3045044,-0.5110016,4.5
-0.28149414,-0.5130005,4.699951
-0.2585144,-0.5149994,4.9000244
-0.23550415,-0.5169983,5.0999756
-0.21200562,-0.51449585,5.300049
-0.18798828,-0.5075073,5.5
-0.16400146,-0.50050354,5.699951
-0.14001465,-0.49349976,5.9000244
-0.117004395,-0.48750305,6.0999756
-0.09500122,-0.48249817,6.300049
-0.07299805,-0.4774933,6.5
-0.050994873,-0.47250366,6.699951
-0.0289917,-0.46749878,6.9000244
-0.007507324,-0.46499634,7.0999756
0.0134887695,-0.46499634,7.300049
0.034484863,-0.46499634,7.5
0.055511475,-0.46499634,7.699951
0.07650757,-0.47799683,7.9000244
0.09750366,-0.5039978,8.099976
0.118499756,-0.5299988,8.300049
0.13949585,-0.55599976,8.5
0.14248657,-0.585495,8.699951
0.12750244,-0.61849976,8.900024
0.11248779,-0.6515045,9.099976
0.09750366,-0.684494,9.300049
0.071014404,-0.7005005,9.5
0.040496826,-0.6609955,9.699951
0.033996582,-0.56100464,9.900024
0.055511475,-0.45899963,10.099976
0.0920105,-0.39700317,10.300049
0.13198853,-0.35499573,10.5
0.17199707,-0.31300354,10.699951
0.19900513,-0.2994995,10.900024
0.2130127,-0.3144989,11.099976
0.22698975,-0.3294983,11.300049
0.24099731,-0.34449768,11.5
0.22949219,-0.31750488,11.699951
0.19250488,-0.24850464,11.900024
0.15548706,-0.1795044,12.099976
0.118499756,-0.11050415,12.300049
0.08151245,-0.041503906,12.5
0.027496338,-0.0084991455,12.699951
-0.04348755,-0.011505127,12.900024
-0.11450195,-0.01449585,13.099976
-0.18548584,-0.017501831,13.300049
-0.25549316,-0.039001465,13.5
-0.3244934,-0.07899475,13.699951
-0.39349365,-0.119003296,13.900024
-0.44000244,-0.17799377,14.099976
-0.44750977,-0.26800537,14.300049
-0.43399048,-0.3480072,14.5
-0.42599487,-0.3829956,14.699951
-0.42199707,-0.36250305,14.900024
-0.40499878,-0.3235016,15.099976
-0.38549805,-0.30549622,15.300049
-0.37051392,-0.29449463,15.5
-0.3590088,-0.27949524,15.699951
-0.34799194,-0.26800537,15.900024
-0.33050537,-0.25950623,16.099976
-0.30700684,-0.24949646,16.300049
-0.28448486,-0.2400055,16.5
-0.2630005,-0.22200012,16.699951
-0.23901367,-0.19799805,16.900024
-0.22650146,-0.18649292,17.099976
-0.22549438,-0.1875,17.300049
-0.22149658,-0.1894989,17.5
-0.21450806,-0.19250488,17.699951
-0.20748901,-0.1954956,17.900024
-0.20050049,-0.19850159,18.099976
-0.18951416,-0.19050598,18.300049
-0.17449951,-0.17149353,18.5
-0.15948486,-0.15249634,18.699951
-0.14450073,-0.13349915,18.900024
-0.12948608,-0.11450195,19.099976
-0.12200928,-0.10549927,19.300049
-0.12200928,-0.10650635,19.5
-0.12200928,-0.10749817,19.699951
-0.12200928,-0.10850525,19.900024
