x,y,z
0.004486084,0.010498047,0.06750488
0.0134887695,0.03149414,0.20251465
0.028503418,0.051498413,0.32495117
0.06048584,0.07499695,0.39904785
0.10348511,0.102996826,0.43701172
0.1465149,0.1309967,0.4749756
0.18951416,0.15899658,0.51293945
0.23651123,0.1855011,0.54345703
0.2875061,0.210495,0.5665283
0.33850098,0.23550415,0.58947754
0.38449097,0.24099731,0.61950684
0.4255066,0.227005,0.65649414
0.46051025,0.20950317,0.7149658
0.48950195,0.18850708,0.79504395
0.51849365,0.16749573,0.875
0.54748535,0.14649963,0.95495605
0.57650757,0.12550354,1.0350342
0.6010132,0.11099243,1.1225586
0.6210022,0.102996826,1.2175293
0.6375122,0.100494385,1.3205566
0.6505127,0.103500366,1.4315186
0.6635132,0.10650635,1.5424805
0.6765137,0.10949707,1.6534424
0.68951416,0.11250305,1.7645264
0.6960144,0.1230011,1.87146
0.6960144,0.14100647,1.9744873
0.6960144,0.15899658,2.0775146
0.6960144,0.17700195,2.180542
0.6910095,0.18850708,2.2869873
0.68099976,0.1934967,2.3969727
0.67099,0.19850159,2.506958
0.66101074,0.20350647,2.6169434
0.651001,0.2084961,2.7270508
0.63449097,0.21400452,2.8415527
0.61151123,0.22000122,2.9604492
0.588501,0.22599792,3.0794678
0.5620117,0.21400452,3.2054443
0.53201294,0.18400574,3.338501
0.50201416,0.15400696,3.4715576
0.47198486,0.12399292,3.6044922
0.44198608,0.09399414,3.7375488
0.4119873,0.06399536,3.8704834
0.38549805,0.02949524,4.0064697
0.3624878,-0.009506226,4.145508
0.33950806,-0.04849243,4.284546
0.32199097,-0.11000061,4.4090576
0.30999756,-0.19400024,4.519043
0.29800415,-0.27799988,4.6290283
0.28649902,-0.35099792,4.7039795
0.2755127,-0.41299438,4.7440186
