x,y,z
-0.0025024414,-0.013504028,0.046020508
-0.007507324,-0.040496826,0.13793945
-0.012512207,-0.06750488,0.22998047
-0.018493652,-0.09199524,0.3239746
-0.025512695,-0.11399841,0.42004395
-0.03250122,-0.13949585,0.5159912
-0.039489746,-0.16850281,0.61206055
-0.04748535,-0.19299316,0.7125244
-0.056488037,-0.21299744,0.8175049
-0.06549072,-0.23300171,0.92248535
-0.07501221,-0.24450684,1.0119629
-0.084991455,-0.24749756,1.0860596
-0.09500122,-0.25050354,1.1600342
-0.10501099,-0.25349426,1.2340088
-0.11050415,-0.26049805,1.3070068
-0.11151123,-0.27149963,1.3790283
-0.117004395,-0.28199768,1.4625244
-0.12701416,-0.29200745,1.5574951
-0.13699341,-0.30200195,1.6524658
-0.15148926,-0.30700684,1.7509766
-0.17050171,-0.30700684,1.8530273
-0.18951416,-0.30700684,1.954956
-0.2084961,-0.30700684,2.0570068
-0.23550415,-0.31550598,2.177002
-0.2705078,-0.33250427,2.3149414
-0.30551147,-0.34950256,2.453003
-0.34051514,-0.36650085,2.5909424
-0.37548828,-0.38349915,2.729004
-0.4039917,-0.40400696,2.859497
-0.42599487,-0.42799377,2.982544
-0.44799805,-0.45199585,3.1054688
-0.47000122,-0.47599792,3.2285156
-0.47799683,-0.50450134,3.324463
-0.47198486,-0.5375061,3.3935547
-0.46600342,-0.5704956,3.4625244
-0.45999146,-0.60350037,3.5314941
-0.45401,-0.6365051,3.6004639
-0.44299316,-0.67300415,3.6750488
-0.42700195,-0.71299744,3.755005
-0.4085083,-0.7350006,3.8294678
-0.3875122,-0.7389984,3.8985596
-0.36499023,-0.74949646,3.9759521
-0.34100342,-0.76649475,4.0620117
-0.31851196,-0.7765045,4.1514893
-0.29748535,-0.77949524,4.244507
-0.27850342,-0.78349304,4.3289795
-0.26150513,-0.7884979,4.4050293
-0.24450684,-0.7935028,4.480957
-0.22750854,-0.79849243,4.557007
-0.21600342,-0.8175049,4.654541
-0.20999146,-0.8504944,4.7735596
-0.20550537,-0.88049316,4.8935547
-0.20251465,-0.9075012,5.0145264
-0.19949341,-0.934494,5.135498
-0.19650269,-0.9615021,5.2564697
-0.1875,-0.9620056,5.3669434
-0.17248535,-0.93600464,5.467041
-0.15750122,-0.91000366,5.5670166
-0.15200806,-0.8334961,5.652466
-0.15600586,-0.7064972,5.7235107
-0.16000366,-0.5794983,5.7945557
-0.16400146,-0.4524994,5.8654785
-0.1659851,-0.39300537,5.930542
-0.17199707,-0.44450378,6.0389404
