x,y,z
0.005493164,-0.0014953613,0.05053711
0.01651001,-0.004501343,0.15148926
0.027496338,0.01499939,0.2640381
0.038513184,0.057006836,0.38793945
0.04949951,0.09899902,0.5119629
0.07501221,0.15550232,0.59350586
0.114990234,0.22650146,0.6324463
0.15499878,0.2975006,0.6715088
0.19699097,0.35949707,0.7220459
0.24099731,0.4125061,0.7840576
0.28500366,0.46549988,0.84594727
0.32901,0.51849365,0.907959
0.37298584,0.5715027,0.9699707
0.42199707,0.6405029,1.0205078
0.47601318,0.7254944,1.0594482
0.5299988,0.8105011,1.0985107
0.5840149,0.89549255,1.1374512
0.6380005,0.98049927,1.1765137
0.6789856,1.0399933,1.2220459
0.70700073,1.0740051,1.2740479
0.71850586,1.0894928,1.3525391
0.713501,1.0865021,1.4575195
0.7084961,1.0834961,1.5625
0.7034912,1.0805054,1.6674805
0.6984863,1.0774994,1.7724609
0.69351196,1.0744934,1.8774414
0.68200684,1.0899963,1.9935303
0.66400146,1.1239929,2.1204834
0.6459961,1.1580048,2.2475586
0.6279907,1.1920013,2.3745117
0.60598755,1.2154999,2.5014648
0.5799866,1.2285004,2.62854
0.5539856,1.2415009,2.7554932
0.52801514,1.2545013,2.8824463
0.50201416,1.2675018,3.0095215
0.47750854,1.276001,3.139038
0.4544983,1.2799988,3.270996
0.43148804,1.2839966,3.402954
0.4085083,1.2879944,3.5350342
0.3829956,1.277008,3.6674805
0.355011,1.2510071,3.800537
0.32699585,1.2250061,3.9334717
0.30300903,1.1994934,4.0594482
0.2829895,1.1744995,4.178467
0.2630005,1.1495056,4.2974854
0.25,1.1419983,4.406006
0.24398804,1.152008,4.5040283
0.23800659,1.1620026,4.602051
0.23199463,1.1719971,4.699951
0.23300171,1.1840057,4.7769775
0.24099731,1.197998,4.833008
0.24899292,1.2120056,4.889038
0.25698853,1.2245026,4.9399414
0.26501465,1.2355042,4.985962
0.27301025,1.2465057,5.0319824
0.28100586,1.2575073,5.078003
0.28900146,1.2684937,5.1240234
0.28799438,1.2709961,5.1939697
0.27801514,1.2649994,5.287964
0.26800537,1.2590027,5.381958
0.2579956,1.253006,5.475952
0.24450684,1.2570038,5.5859375
0.22750854,1.2709961,5.712036
0.21051025,1.2850037,5.8380127
0.1954956,1.3190002,5.985962
0.18249512,1.3730011,6.156006
0.17651367,1.4060059,6.288452
0.17749023,1.4179993,6.383545
0.17849731,1.4300079,6.4785156
0.1875,1.4830017,6.57251
0.20449829,1.5769958,6.6655273
0.22149658,1.6710052,6.758545
0.23849487,1.7649994,6.8514404
0.26449585,1.8495026,6.928467
0.2994995,1.9244995,6.989502
0.33450317,1.9994965,7.050537
0.37850952,2.063507,7.093506
0.43148804,2.1165009,7.1185303
0.48449707,2.1694946,7.1435547
0.54000854,2.2194977,7.1505127
0.59799194,2.2664948,7.1395264
0.65600586,2.313507,7.12854
0.6910095,2.3659973,7.136963
0.7030029,2.423996,7.165039
0.6864929,2.4725037,7.2335205
0.64151,2.5115051,7.3425293
0.5964966,2.5505066,7.451538
0.5329895,2.5910034,7.605957
0.45098877,2.6329956,7.8060303
0.36898804,2.675003,8.005981
0.29000854,2.7044983,8.19397
0.21398926,2.7214966,8.369995
0.13800049,2.7384949,8.5460205
0.06201172,2.7555084,8.722046
-0.004486084,2.7360077,8.8845215
-0.06149292,2.680008,9.033447
-0.118499756,2.6240082,9.182495
-0.17550659,2.5680084,9.331543
-0.22351074,2.484497,9.449951
-0.2625122,2.3735046,9.537964
-0.30151367,2.262497,9.625977
-0.3210144,2.184494,9.689941
-0.3210144,2.1394958,9.72998
-0.3210144,2.0944977,9.77002
-0.32800293,2.1150055,9.786499
-0.3420105,2.201004,9.779541
-0.35598755,2.2870026,9.772461
-0.3664856,2.3504944,9.784058
-0.3829956,2.3684998,9.890015
-0.40701294,2.359497,10.036499
-0.4289856,2.3464966,10.147461
-0.45098877,2.333496,10.258545
-0.48349,2.3565063,10.404541
-0.52648926,2.4154968,10.585449
-0.5555115,2.4965057,10.740967
-0.5704956,2.5995026,10.870972
-0.58551025,2.7024994,11.000977
-0.6004944,2.8054962,11.130981
-0.59298706,2.901001,11.219482
-0.5629883,2.9889984,11.2664795
-0.52749634,3.0579987,11.26001
-0.48651123,3.1080017,11.199951
-0.4454956,3.1580048,11.140015
-0.4045105,3.2080078,11.079956
-0.4284973,3.2734985,11.026978
-0.5174866,3.3545074,10.980957
-0.60650635,3.435501,10.935059
-0.7005005,3.4515076,11.011963
-0.7994995,3.4024963,11.212036
-0.89849854,3.3535004,11.411987
-0.99749756,3.3045044,11.611938
-1.0964966,3.2555084,11.812012
-1.1904907,3.2080078,12.006958
-1.2795105,3.1620026,12.1970215
-1.3684998,3.1159973,12.386963
-1.446991,3.0444946,12.537964
-1.5150146,2.9474945,12.650024
-1.5830078,2.8504944,12.761963
-1.651001,2.7534943,12.874023
-1.7189941,2.6564941,12.985962
-1.7485046,2.5794983,13.04248
-1.739502,2.5225067,13.043457
-1.7304993,2.4654999,13.044556
-1.7200012,2.4309998,13.031494
-1.7080078,2.4190063,13.004517
-1.6960144,2.4069977,12.977539
-1.7055054,2.4304962,12.994019
-1.7365112,2.489502,13.053955
-1.7674866,2.5485077,13.114014
-1.7984924,2.6074982,13.17395
-1.839508,2.6360016,13.272949
-1.8905029,2.6340027,13.411011
-1.9414978,2.6320038,13.54895
-1.9934998,2.6210022,13.689941
-2.0465088,2.600998,13.833984
-2.0994873,2.5809937,13.978027
-2.1524963,2.5610046,14.121948
-2.208496,2.5460052,14.272949
-2.2674866,2.5359955,14.43103
-2.3265076,2.526001,14.588989
-2.4075012,2.5505066,14.758545
-2.510498,2.609497,14.939453
-2.6134949,2.6685028,15.120483
-2.7164917,2.7275085,15.301514
-2.7795105,2.8269958,15.44751
-2.8024902,2.9669952,15.558472
-2.7994995,3.046997,15.620483
-2.7705078,3.0670013,15.633545
