x,y,z
0.0,-5.0354004E-4,0.099975586
0.0,-0.0014953613,0.30004883
0.0,-0.0025024414,0.5
0.0,-0.0034942627,0.6999512
0.0,-0.0039978027,0.9000244
0.0,-0.0039978027,1.0999756
-4.8828125E-4,-0.0039978027,1.3000488
-0.0014953613,-0.0039978027,1.5
-0.0025024414,-0.0039978027,1.6999512
-0.0035095215,-0.0039978027,1.9000244
-0.004486084,-0.0039978027,2.0999756
-0.005493164,-0.0039978027,2.3000488
-0.006500244,-0.0039978027,2.5
-0.007507324,-0.0039978027,2.6999512
-0.008514404,-0.0039978027,2.9000244
-0.009490967,-0.0039978027,3.0999756
-0.010498047,-0.0039978027,3.3000488
-0.011505127,-0.0039978027,3.5
-0.011993408,-0.005004883,3.6999512
-0.011993408,-0.007003784,3.9000244
-0.011993408,-0.009002686,4.0999756
-0.011993408,-0.011001587,4.300049
-0.011993408,-0.013000488,4.5
-0.011993408,-0.01499939,4.699951
-0.011505127,-0.016494751,4.9000244
-0.010498047,-0.017501831,5.0999756
-0.009490967,-0.018493652,5.300049
-0.008514404,-0.019500732,5.5
-0.0079956055,-0.020492554,5.699951
-0.0079956055,-0.020996094,5.9000244
-0.0079956055,-0.020996094,6.0999756
-0.0079956055,-0.020492554,6.300049
-0.0079956055,-0.019500732,6.5
-0.0079956055,-0.019500732,6.699951
-0.0079956055,-0.020492554,6.9000244
-0.0079956055,-0.021499634,7.0999756
-0.0079956055,-0.022506714,7.300049
-0.0079956055,-0.024993896,7.5
-0.0079956055,-0.029006958,7.699951
-0.0079956055,-0.03300476,7.9000244
-0.0079956055,-0.037002563,8.099976
-0.0079956055,-0.041000366,8.300049
-0.0079956055,-0.04499817,8.5
-0.008514404,-0.04899597,8.699951
-0.009490967,-0.052993774,8.900024
-0.010498047,-0.057006836,9.099976
-0.011505127,-0.06100464,9.300049
-0.013000488,-0.06500244,9.5
-0.015014648,-0.069000244,9.699951
-0.016998291,-0.07299805,9.900024
-0.019012451,-0.07699585,10.099976
-0.020996094,-0.08099365,10.300049
-0.022003174,-0.085006714,10.5
-0.022003174,-0.08900452,10.699951
-0.022003174,-0.09300232,10.900024
-0.022003174,-0.09700012,11.099976
-0.021514893,-0.100494385,11.300049
-0.020507812,-0.103500366,11.5
-0.019500732,-0.10650635,11.699951
-0.018493652,-0.10949707,11.900024
-0.018005371,-0.11199951,12.099976
-0.018005371,-0.11399841,12.300049
-0.018005371,-0.115997314,12.5
-0.018005371,-0.117996216,12.699951
-0.018005371,-0.11999512,12.900024
-0.018005371,-0.1230011,13.099976
-0.018493652,-0.1269989,13.300049
-0.019500732,-0.1309967,13.5
-0.020507812,-0.1349945,13.699951
-0.021514893,-0.13900757,13.900024
-0.022491455,-0.14300537,14.099976
-0.023498535,-0.14700317,14.300049
-0.024505615,-0.15100098,14.5
-0.025512695,-0.15499878,14.699951
-0.026489258,-0.15800476,14.900024
-0.027496338,-0.16000366,15.099976
-0.028503418,-0.16200256,15.300049
-0.029510498,-0.16400146,15.5
-0.02999878,-0.16600037,15.699951
-0.02999878,-0.16799927,15.900024
-0.02999878,-0.16999817,16.099976
-0.02999878,-0.17199707,16.300049
-0.02999878,-0.17399597,16.5
-0.02999878,-0.17599487,16.699951
-0.02999878,-0.17849731,16.900024
-0.02999878,-0.1815033,17.099976
-0.02999878,-0.18499756,17.300049
-0.02999878,-0.18899536,17.5
-0.02999878,-0.19299316,17.699951
-0.03048706,-0.1954956,17.900024
-0.03149414,-0.19650269,18.099976
-0.03250122,-0.1974945,18.300049
-0.0335083,-0.19850159,18.5
-0.033996582,-0.19799805,18.699951
-0.033996582,-0.19599915,18.900024
-0.033996582,-0.19400024,19.099976
-0.033996582,-0.19200134,19.300049
-0.034484863,-0.1914978,19.5
-0.035491943,-0.19250488,19.699951
-0.036499023,-0.1934967,19.900024
-0.037506104,-0.19450378,20.099976
-0.038513184,-0.1954956,20.300049
-0.039489746,-0.1974945,20.5
-0.040496826,-0.20050049,20.699951
-0.041503906,-0.20399475,20.900024
-0.042510986,-0.20799255,21.099976
-0.04348755,-0.21200562,21.299927
-0.04449463,-0.21600342,21.5
-0.04550171,-0.22000122,21.699951
-0.04650879,-0.22399902,21.900024
-0.04748535,-0.22799683,22.099976
-0.04849243,-0.23199463,22.299927
-0.04949951,-0.23599243,22.5
-0.05050659,-0.2400055,22.699951
-0.051513672,-0.24249268,22.900024
-0.052490234,-0.24349976,23.099976
-0.053497314,-0.24450684,23.299927
-0.054504395,-0.24549866,23.5
-0.055511475,-0.24650574,23.699951
-0.055999756,-0.24699402,23.900024
-0.055999756,-0.24699402,24.099976
-0.055999756,-0.24699402,24.299927
-0.055999756,-0.24699402,24.5
-0.055999756,-0.24699402,24.699951
-0.055999756,-0.24699402,24.900024
-0.055999756,-0.24699402,25.099976
-0.056488037,-0.24899292,25.299927
-0.057495117,-0.25300598,25.5
