x,y,z
0.011505127,0.014007568,0.044555664
0.034484863,0.042007446,0.13354492
0.054992676,0.0664978,0.22595215
0.07299805,0.0874939,0.32202148
0.09100342,0.10850525,0.41796875
0.10900879,0.12950134,0.5140381
0.12600708,0.14450073,0.60498047
0.14199829,0.15350342,0.69104004
0.1545105,0.16700745,0.7705078
0.16351318,0.18499756,0.84350586
0.17248535,0.20300293,0.9165039
0.17248535,0.22850037,1.0195312
0.16351318,0.26150513,1.1524658
0.1545105,0.29449463,1.2855225
0.14550781,0.3274994,1.418457
0.13848877,0.3650055,1.5395508
0.1335144,0.40699768,1.6485596
0.12850952,0.44900513,1.7574463
0.12149048,0.4960022,1.8669434
0.11248779,0.54800415,1.9770508
0.10348511,0.6000061,2.0870361
0.09899902,0.64849854,2.1810303
0.09899902,0.6934967,2.2590332
0.09899902,0.7384949,2.3370361
0.09899902,0.78349304,2.415039
0.09899902,0.82850647,2.493042
0.09899902,0.878006,2.5725098
0.09899902,0.93200684,2.6534424
0.09899902,0.9860077,2.734497
0.09899902,1.0399933,2.8155518
0.100494385,1.1000061,2.894043
0.10348511,1.1660004,2.9699707
0.10650635,1.2319946,3.0460205
0.10949707,1.2980042,3.1219482
0.11550903,1.3665009,3.1884766
0.12451172,1.4375,3.2454834
0.1335144,1.5084991,3.3024902
0.14248657,1.5794983,3.359497
0.15148926,1.6504974,3.416504
0.16000366,1.7265015,3.4759521
0.16799927,1.8074951,3.5379639
0.17749023,1.8914948,3.5909424
0.18850708,1.9785004,3.6350098
0.19949341,2.065506,3.678955
0.21051025,2.1524963,3.7230225
0.22149658,2.239502,3.7669678
0.23449707,2.3204956,3.8105469
0.24951172,2.3954926,3.8535156
0.26449585,2.4705048,3.8964844
0.2795105,2.5455017,3.9394531
0.29400635,2.6184998,3.988037
0.30801392,2.689499,4.041992
0.32199097,2.760498,4.0959473
0.33599854,2.8314972,4.1500244
0.3460083,2.916504,4.2209473
0.35198975,3.015503,4.30896
0.3580017,3.114502,4.3969727
0.36401367,3.213501,4.4849854
0.37548828,3.2984924,4.5625
0.39248657,3.3694916,4.6295166
0.40948486,3.440506,4.696533
0.42651367,3.5115051,4.76355
0.4454956,3.5735016,4.836548
0.4664917,3.6264954,4.9155273
0.4874878,3.6795044,4.994507
0.5085144,3.7324982,5.0734863
0.5295105,3.785492,5.152466
0.5515137,3.8269958,5.232544
0.5744934,3.8569946,5.3134766
0.59750366,3.8869934,5.3945312
0.61950684,3.9004974,5.4814453
0.6405029,3.8974915,5.574463
0.661499,3.8945007,5.6674805
0.6824951,3.8914948,5.760498
0.70251465,3.885498,5.8585205
0.7214966,3.8764954,5.961548
0.74050903,3.8674927,6.064453
0.75949097,3.8585052,6.1674805
0.7755127,3.8455048,6.2574463
0.7885132,3.8284912,6.3344727
0.7999878,3.807495,6.420044
0.80999756,3.7825012,6.514038
0.81799316,3.7649994,6.6049805
0.8240051,3.755005,6.692993
0.8299866,3.744995,6.781006
0.83200073,3.731491,6.8654785
0.8299866,3.7144928,6.946533
0.8280029,3.6974945,7.027466
0.82598877,3.6804962,7.1085205
0.81900024,3.6694946,7.1989746
0.8045044,3.67099,7.3060303
0.786499,3.6900024,7.416992
0.7674866,3.7200012,7.5250244
0.7489929,3.7559967,7.630005
0.73098755,3.7980042,7.7320557
0.7130127,3.8399963,7.8339844
0.69699097,3.8880005,7.9300537
0.6830139,3.9420013,8.02002
0.66900635,3.9960022,8.109985
0.6549988,4.050003,8.199951
0.6424866,4.1089935,8.287964
0.63150024,4.173004,8.374023
0.6205139,4.2369995,8.459961
0.6094971,4.3065033,8.536499
0.59851074,4.3815002,8.603516
0.5874939,4.456497,8.670532
0.57650757,4.531494,8.737549
0.5654907,4.606491,8.804443
0.5585022,4.6815033,8.869507
0.5555115,4.7565002,8.932495
0.55249023,4.831497,8.995483
0.54748535,4.910492,9.050049
0.5404968,4.9934998,9.095947
0.5335083,5.0764923,9.141968
0.52648926,5.1595,9.187988
0.5220032,5.2424927,9.239502
0.519989,5.3255005,9.296509
0.5180054,5.408493,9.353516
0.5174866,5.4859924,9.402954
0.51849365,5.5579987,9.444946
0.51950073,5.630005,9.486938
0.5205078,5.701996,9.529053
0.5180054,5.787491,9.576538
0.5119934,5.886505,9.629517
0.50601196,5.985504,9.682495
0.5044861,6.080002,9.737549
0.5075073,6.169998,9.794556
0.51049805,6.2599945,9.85144
0.51348877,6.349991,9.908447
0.51950073,6.4319916,9.973999
0.5289917,6.5079956,10.05249
0.5444946,6.5715027,10.13501
0.5654907,6.6204987,10.217041
0.588501,6.6674957,10.305054
0.6134949,6.712494,10.399048
0.63848877,6.757492,10.493042
0.6635132,6.782501,10.581055
0.6885071,6.787491,10.662964
0.713501,6.7924957,10.744995
0.7369995,6.788498,10.820557
0.7590027,6.7754974,10.889526
0.78100586,6.762497,10.958496
0.80300903,6.7494965,11.027466
0.82299805,6.7319946,11.104492
0.8410034,6.7099915,11.189453
0.8590088,6.6880035,11.274536
0.8720093,6.673996,11.364014
0.8800049,6.6679993,11.458008
0.8880005,6.6620026,11.552002
0.8909912,6.654999,11.645508
0.88900757,6.647003,11.738525
0.88150024,6.640991,11.845459
0.86849976,6.6369934,11.966553
0.85549927,6.6329956,12.087524
0.84399414,6.642502,12.194946
0.8339844,6.665497,12.28894
0.81799316,6.703003,12.394531
0.79599,6.755005,12.511475
0.7739868,6.8069916,12.62854
0.75201416,6.8589935,12.745483
0.7384949,6.9080048,12.840454
0.73349,6.9539948,12.913452
0.72198486,7.0180054,12.997437
0.70401,7.099991,13.092529
0.68600464,7.1819916,13.1875
0.6719971,7.267502,13.27002
0.6619873,7.356491,13.339966
0.65249634,7.4404907,13.397949
0.64349365,7.5195007,13.44397
0.63449097,7.5984955,13.48999
0.6294861,7.6809998,13.538452
0.6285095,7.7669983,13.589478
0.62750244,7.852997,13.640503
0.62701416,7.938492,13.68103
0.62701416,8.023499,13.7109375
0.62701416,8.10849,13.740967
0.62701416,8.193497,13.770996
0.62701416,8.278503,13.801025
0.6285095,8.367004,13.823975
0.63150024,8.459,13.839966
0.63449097,8.550995,13.855957
0.63900757,8.64299,13.870483
0.644989,8.735001,13.883545
0.651001,8.826996,13.896484
0.6549988,8.925995,13.896973
0.65701294,9.031998,13.88501
0.6589966,9.1380005,13.873047
0.66101074,9.244492,13.862549
0.6629944,9.351501,13.853516
0.66500854,9.458496,13.844482
0.6669922,9.565491,13.835449
0.67099,9.672989,13.816528
0.67700195,9.780991,13.787476
0.6830139,9.888992,13.758545
0.68951416,9.998489,13.737061
0.6965027,10.109497,13.723022
0.7034912,10.2204895,13.708984
0.71051025,10.319992,13.712524
0.7174988,10.4079895,13.7335205
0.7244873,10.496002,13.754517
0.7290039,10.599991,13.771973
0.73098755,10.720001,13.786011
0.7330017,10.839996,13.800049
0.73498535,10.959991,13.813965
0.7380066,11.074997,13.834473
0.7420044,11.184998,13.86145
0.74749756,11.292496,13.902466
0.7544861,11.397491,13.95752
0.7615051,11.502487,14.012451
0.76849365,11.607498,14.067505
0.776001,11.701996,14.126465
0.7839966,11.7859955,14.189453
0.7919922,11.869995,14.252441
0.8034973,11.936493,14.317017
0.81851196,11.985489,14.383057
0.83499146,12.011993,14.454956
0.8529968,12.015991,14.532959
0.8710022,12.019989,14.610962
0.88449097,12.019485,14.697998
0.89349365,12.014496,14.793945
0.90249634,12.009491,14.890015
0.9079895,11.987488,14.984009
0.91000366,11.948486,15.07605
0.9119873,11.909485,15.167969
0.9135132,11.863495,15.251953
0.91448975,11.810486,15.328003
0.9154968,11.757492,15.404053
0.91500854,11.690491,15.472046
0.9129944,11.609482,15.531982
0.91101074,11.528488,15.592041
0.9045105,11.452988,15.657959
0.89349365,11.382996,15.72998
0.8825073,11.312988,15.802002
0.86898804,11.238983,15.875
0.8529968,11.1609955,15.948975
0.8370056,11.082993,16.02295
0.82250977,11.015991,16.09253
0.8095093,10.959991,16.15747
0.79599,10.906494,16.233032
0.78201294,10.855484,16.31897
0.7680054,10.804489,16.40503
0.75,10.763489,16.494019
0.7279968,10.732483,16.585938
0.70599365,10.701492,16.677979
0.6830139,10.675995,16.775513
0.6589966,10.655991,16.87854
0.6329956,10.644485,16.985474
0.605011,10.641495,17.096436
0.57699585,10.638489,17.20752
0.5509949,10.644989,17.314453
0.52700806,10.66098,17.41748
0.5075073,10.683487,17.515503
0.49249268,10.712494,17.60852
0.47750854,10.741486,17.701538
0.45999146,10.782486,17.78955
0.44000244,10.835495,17.872559
0.42300415,10.892487,17.953003
0.40899658,10.953491,18.031006
0.3959961,11.018997,18.104004
0.3840027,11.088989,18.171997
0.37451172,11.16449,18.229492
0.36749268,11.245483,18.27649
0.36151123,11.33049,18.317017
0.35650635,11.419495,18.350952
0.35150146,11.508484,18.38501
0.34899902,11.5984955,18.416504
0.34899902,11.689484,18.445557
0.34899902,11.781494,18.473022
0.34899902,11.874496,18.499023
0.34851074,11.967987,18.535034
0.34750366,12.061996,18.581055
0.34649658,12.155991,18.626953
0.34298706,12.253494,18.675049
0.33700562,12.354492,18.724976
0.33099365,12.45549,18.775024
0.32650757,12.558487,18.822021
0.32348633,12.663483,18.865967
0.3204956,12.768494,18.910034
0.3244934,12.867493,18.94397
0.33551025,12.960495,18.968018
0.35101318,13.046997,18.988037
0.3710022,13.126984,19.004028
0.3909912,13.206985,19.02002
0.40701294,13.299484,19.038452
0.41900635,13.404495,19.059448
0.43099976,13.509491,19.080444
0.43798828,13.617493,19.119995
0.44000244,13.728485,19.177979
0.44750977,13.827988,19.234985
0.46051025,13.915985,19.291016
0.4750061,13.978485,19.353516
0.4909973,14.015488,19.422485
0.5090027,14.030487,19.493042
0.5289917,14.023499,19.564941
0.54901123,14.003494,19.655518
0.56900024,13.9704895,19.764526
0.5870056,13.944,19.865479
0.6029968,13.923996,19.958496
0.6214905,13.903992,20.03601
0.6424866,13.883987,20.098022
0.6635132,13.863998,20.160034
0.67700195,13.829987,20.234009
0.6830139,13.781998,20.319946
0.6864929,13.725494,20.401978
0.6875,13.660492,20.47998
0.6885071,13.5954895,20.557983
0.68548584,13.5215,20.63855
0.6784973,13.438492,20.721558
0.6715088,13.355499,20.804565
0.6629944,13.269501,20.89148
0.6529846,13.180496,20.982544
0.6459961,13.100494,21.062012
0.6419983,13.029495,21.130005
0.6380005,12.958496,21.197998
0.6365051,12.892502,21.274536
0.6375122,12.831497,21.359497
0.63848877,12.770493,21.444458
0.63949585,12.712997,21.529541
0.6405029,12.658997,21.614502
0.6455078,12.606995,21.69751
0.6545105,12.556992,21.778564
0.6635132,12.506989,21.859497
0.67248535,12.457001,21.940552
0.68148804,12.414001,22.02295
0.6904907,12.377991,22.107056
0.6994934,12.341995,22.19104
0.7080078,12.306488,22.277466
0.7160034,12.2715,22.366455
0.723999,12.236496,22.455566
0.7319946,12.202499,22.544556
0.73999023,12.169495,22.633545
0.74850464,12.137497,22.720947
0.7575073,12.106491,22.807007
0.76651,12.0755005,22.892944
0.7745056,12.041489,22.982056
0.78149414,12.004501,23.073975
0.7885132,11.967499,23.166016
0.7955017,11.929993,23.258057
0.80249023,11.891998,23.349976
0.8095093,11.853989,23.442017
0.8169861,11.813995,23.53247
0.8250122,11.771988,23.62146
0.832489,11.730988,23.71045
0.83950806,11.690994,23.79956
0.8464966,11.651001,23.88855
0.8534851,11.608994,23.97754
0.86050415,11.565002,24.066528
0.86550903,11.50499,24.140991
0.86849976,11.429001,24.20105
0.8714905,11.352997,24.260986
0.88150024,11.310501,24.331543
0.89849854,11.301498,24.412476
0.9075012,11.300491,24.501465
0.9085083,11.307495,24.59851
0.90948486,11.314499,24.695557
0.9085083,11.329498,24.797974
0.90548706,11.352493,24.906006
0.90249634,11.375488,25.014038
0.90249634,11.4109955,25.123047
0.90548706,11.459,25.233032
0.9085083,11.506989,25.343018
0.91000366,11.540497,25.446045
0.91000366,11.559494,25.541992
0.911499,11.579498,25.63501
0.91448975,11.600494,25.724976
