x,y,z
0.0010070801,0.0,0.099975586
0.0029907227,0.0,0.30004883
0.005004883,0.0,0.5
0.0069885254,0.0,0.6999512
0.009002686,-0.0010070801,0.9000244
0.010986328,-0.0030059814,1.0999756
0.013000488,-0.005004883,1.3000488
0.015014648,-0.007003784,1.5
0.016998291,-0.009002686,1.6999512
0.019012451,-0.011993408,1.9000244
0.020996094,-0.01600647,2.0999756
0.023010254,-0.020004272,2.3000488
0.024993896,-0.024002075,2.5
0.026489258,-0.026992798,2.6999512
0.027496338,-0.029006958,2.9000244
0.028503418,-0.03100586,3.0999756
0.029510498,-0.03300476,3.3000488
0.03048706,-0.035003662,3.5
0.03149414,-0.037002563,3.6999512
0.03250122,-0.038497925,3.9000244
0.0335083,-0.039505005,4.0999756
0.034484863,-0.040496826,4.300049
0.035491943,-0.041503906,4.5
0.036499023,-0.042495728,4.699951
0.037506104,-0.042999268,4.9000244
0.038513184,-0.042999268,5.0999756
0.039489746,-0.042999268,5.300049
0.040496826,-0.042999268,5.5
0.041992188,-0.043502808,5.699951
0.044006348,-0.04449463,5.9000244
0.04598999,-0.04550171,6.0999756
0.04800415,-0.04649353,6.300049
0.049987793,-0.04750061,6.5
0.051513672,-0.04849243,6.699951
0.052490234,-0.04949951,6.9000244
0.053497314,-0.05050659,7.0999756
0.054504395,-0.051498413,7.300049
0.055511475,-0.052505493,7.5
0.056488037,-0.054504395,7.699951
0.057495117,-0.057495117,7.9000244
0.058502197,-0.0605011,8.099976
0.059509277,-0.06350708,8.300049
0.06048584,-0.0664978,8.5
0.06149292,-0.069000244,8.699951
0.0625,-0.070999146,8.900024
0.06350708,-0.07299805,9.099976
0.06451416,-0.07499695,9.300049
0.06549072,-0.07699585,9.5
0.066986084,-0.07899475,9.699951
0.069000244,-0.08099365,9.900024
0.071014404,-0.08299255,10.099976
0.07299805,-0.085006714,10.300049
0.07449341,-0.085998535,10.5
0.07550049,-0.085998535,10.699951
0.07650757,-0.085998535,10.900024
0.07751465,-0.085998535,11.099976
0.07849121,-0.085998535,11.300049
0.07949829,-0.085998535,11.5
0.08099365,-0.085998535,11.699951
0.08300781,-0.085998535,11.900024
0.084991455,-0.085998535,12.099976
0.087005615,-0.085998535,12.300049
0.08850098,-0.087005615,12.5
0.08950806,-0.08900452,12.699951
0.09051514,-0.09100342,12.900024
0.0914917,-0.09300232,13.099976
0.09298706,-0.09449768,13.300049
0.09451294,-0.09649658,13.5
0.0954895,-0.09950256,13.699951
0.09649658,-0.102493286,13.900024
0.09750366,-0.10549927,14.099976
0.09851074,-0.10749817,14.300049
0.099487305,-0.10850525,14.5
0.100494385,-0.10949707,14.699951
0.101501465,-0.11050415,14.900024
0.102508545,-0.11149597,15.099976
0.10348511,-0.11250305,15.300049
0.10449219,-0.11399841,15.5
0.10549927,-0.115997314,15.699951
0.10650635,-0.117996216,15.900024
0.10751343,-0.119506836,16.099976
0.10848999,-0.12049866,16.300049
0.10949707,-0.12150574,16.5
0.11050415,-0.12249756,16.699951
0.11151123,-0.12350464,16.900024
0.11248779,-0.12449646,17.099976
0.11349487,-0.12550354,17.300049
0.11450195,-0.12649536,17.5
0.11550903,-0.12750244,17.699951
0.117004395,-0.1289978,17.900024
0.11898804,-0.1309967,18.099976
0.1210022,-0.1329956,18.300049
0.12298584,-0.1349945,18.5
0.12451172,-0.13699341,18.699951
0.12548828,-0.13899231,18.900024
0.12649536,-0.14100647,19.099976
0.12750244,-0.14300537,19.300049
0.12850952,-0.14500427,19.5
0.12948608,-0.14700317,19.699951
0.13049316,-0.14900208,19.900024
0.13150024,-0.15100098,20.099976
0.13250732,-0.15299988,20.300049
0.1335144,-0.15499878,20.5
0.13449097,-0.15699768,20.699951
0.13549805,-0.15899658,20.900024
0.13650513,-0.16099548,21.099976
0.1375122,-0.16299438,21.299927
0.13848877,-0.16499329,21.5
0.13949585,-0.1665039,21.699951
0.14050293,-0.16749573,21.900024
0.14151001,-0.16850281,22.099976
0.14199829,-0.16999817,22.299927
0.14199829,-0.17199707,22.5
0.14199829,-0.17399597,22.699951
0.14199829,-0.17599487,22.900024
0.14349365,-0.17900085,23.099976
0.1465149,-0.18299866,23.299927
0.14950562,-0.18699646,23.5
0.15249634,-0.19099426,23.699951
0.15600586,-0.19650269,23.900024
0.16000366,-0.20350647,24.099976
0.16400146,-0.210495,24.299927
0.16799927,-0.21749878,24.5
0.17098999,-0.22450256,24.699951
0.17300415,-0.23150635,24.900024
0.1749878,-0.23849487,25.099976
0.17700195,-0.24549866,25.299927
0.17800903,-0.25,25.5
0.17800903,-0.2519989,25.699951
0.17849731,-0.25250244,25.900024
0.1795044,-0.25149536,26.099976
0.18051147,-0.25050354,26.299927
0.18148804,-0.24949646,26.5
0.18249512,-0.24850464,26.699951
0.1835022,-0.24749756,26.900024
0.18499756,-0.2480011,27.099976
0.18701172,-0.25,27.299927
0.18899536,-0.2519989,27.5
0.19100952,-0.2539978,27.699951
0.19250488,-0.25500488,27.900024
0.19351196,-0.25500488,28.099976
0.19448853,-0.25500488,28.299927
0.1954956,-0.25500488,28.5
0.1960144,-0.25500488,28.699951
0.1960144,-0.25500488,28.900024
0.1960144,-0.25500488,29.099976
0.1960144,-0.25500488,29.299927
0.1960144,-0.25500488,29.5
0.1954956,-0.25700378,29.699951
0.19448853,-0.2610016,29.900024
0.19351196,-0.2649994,30.099976
0.19250488,-0.2689972,30.299927
0.1914978,-0.272995,30.5
0.19100952,-0.27600098,30.699951
0.19100952,-0.27799988,30.900024
0.19100952,-0.27999878,31.099976
0.19100952,-0.28199768,31.299927
0.19100952,-0.28399658,31.5
0.1914978,-0.2875061,31.699951
0.19250488,-0.29249573,31.900024
0.19351196,-0.2975006,32.099976
0.19448853,-0.3025055,32.299927
0.1960144,-0.30599976,32.5
0.19799805,-0.30799866,32.69995
0.2000122,-0.30599976,32.900024
0.20199585,-0.30000305,33.099976
0.20401001,-0.29400635,33.299927
0.20599365,-0.28799438,33.5
0.20700073,-0.28450012,33.69995
0.20700073,-0.28349304,33.900024
0.20700073,-0.28250122,34.099976
0.20700073,-0.28149414,34.299927
0.20651245,-0.28050232,34.5
0.20550537,-0.27949524,34.69995
0.20550537,-0.28050232,34.900024
0.20651245,-0.28349304,35.099976
0.20748901,-0.28649902,35.299927
0.2084961,-0.289505,35.5
0.20950317,-0.29249573,35.69995
0.21099854,-0.29649353,35.900024
0.2130127,-0.3014984,36.099976
0.21499634,-0.3065033,36.299927
0.2170105,-0.31149292,36.5
0.21899414,-0.3164978,36.69995
0.2210083,-0.3215027,36.900024
0.22299194,-0.3264923,37.099976
0.2250061,-0.3314972,37.299927
0.22698975,-0.335495,37.5
0.2290039,-0.33850098,37.69995
0.23098755,-0.34150696,37.900024
0.23300171,-0.34449768,38.099976
0.23400879,-0.34550476,38.299927
0.23400879,-0.34449768,38.5
0.23400879,-0.34350586,38.69995
0.23400879,-0.34249878,38.900024
0.23449707,-0.34150696,39.099976
0.23550415,-0.34049988,39.299927
0.23651123,-0.3394928,39.5
0.2374878,-0.33850098,39.69995
0.23849487,-0.3374939,39.900024
0.23950195,-0.3374939,40.099976
0.24050903,-0.33850098,40.299927
0.2414856,-0.3394928,40.5
0.24249268,-0.34049988,40.69995
0.24349976,-0.34199524,40.900024
0.24450684,-0.34399414,41.099976
0.24551392,-0.34599304,41.299927
0.24649048,-0.3480072,41.5
0.24749756,-0.3500061,41.69995
0.24899292,-0.35350037,41.900024
0.25100708,-0.35850525,42.099976
0.25299072,-0.36349487,42.299927
0.25500488,-0.36849976,42.5
0.25650024,-0.37350464,42.69995
0.25750732,-0.37849426,42.900024
0.2585144,-0.38349915,43.099976
0.25949097,-0.38850403,43.299927
0.26049805,-0.39349365,43.5
0.26098633,-0.397995,43.69995
0.26098633,-0.4019928,43.900024
0.26098633,-0.40600586,44.099976
