x,y,z,color
-2.666687,-1.3946075,5.845825,#6B8E23'
-2.6783142,-1.395401,5.8553467,#6B8E23'
-2.689911,-1.3961945,5.864868,#6B8E23'
-2.6992493,-1.3970032,5.8719482,#6B8E23'
-2.7063599,-1.3977966,5.876831,#6B8E23'
-2.71344,-1.3986053,5.881592,#6B8E23'
-2.7205505,-1.3993988,5.8863525,#6B8E23'
-2.7274475,-1.401001,5.890259,#6B8E23'
-2.7341614,-1.4033966,5.8929443,#6B8E23'
-2.7408447,-1.4058075,5.895752,#6B8E23'
-2.7475586,-1.4082031,5.8985596,#6B8E23'
-2.754242,-1.4105988,5.901367,#6B8E23'
-2.7609558,-1.4129944,5.904175,#6B8E23'
-2.7654114,-1.4178009,5.909546,#6B8E23'
-2.7676086,-1.425003,5.9173584,#6B8E23'
-2.769806,-1.4322052,5.925049,#6B8E23'
-2.7720032,-1.4394073,5.9328613,#6B8E23'
-2.7735596,-1.4463501,5.9433594,#6B8E23'
-2.7744446,-1.4530487,5.956543,#6B8E23'
-2.77536,-1.4597473,5.9698486,#6B8E23'
-2.776245,-1.4664459,5.983032,#6B8E23'
-2.7779846,-1.473053,5.9971924,#6B8E23'
-2.7806091,-1.4795532,6.0125732,#6B8E23'
-2.7832031,-1.4860535,6.027832,#6B8E23'
-2.785797,-1.4925537,6.043091,#6B8E23'
-2.788391,-1.499054,6.0584717,#6B8E23'
-2.7888489,-1.5039062,6.07605,#6B8E23'
-2.78714,-1.5070953,6.0960693,#6B8E23'
-2.7854614,-1.5102997,6.116089,#6B8E23'
-2.7837524,-1.513504,6.1361084,#6B8E23'
-2.7820435,-1.5167084,6.156128,#6B8E23'
-2.7827454,-1.5196075,6.1741943,#6B8E23'
-2.7858582,-1.5222015,6.1903076,#6B8E23'
-2.7889404,-1.5247955,6.206299,#6B8E23'
-2.7920532,-1.5274048,6.222412,#6B8E23'
-2.792389,-1.5287933,6.2404785,#6B8E23'
-2.7900085,-1.529007,6.260498,#6B8E23'
-2.7875977,-1.5292053,6.2805176,#6B8E23'
-2.7851868,-1.5294037,6.300537,#6B8E23'
-2.7832642,-1.529953,6.3189697,#6B8E23'
-2.7817383,-1.5308533,6.3358154,#6B8E23'
-2.780243,-1.5317535,6.352783,#6B8E23'
-2.7787476,-1.5326538,6.369629,#6B8E23'
-2.7772522,-1.5335541,6.3865967,#6B8E23'
-2.7754517,-1.5341492,6.400879,#6B8E23'
-2.773346,-1.5344543,6.4127197,#6B8E23'
-2.7712402,-1.5347443,6.4244385,#6B8E23'
-2.769165,-1.5350494,6.4362793,#6B8E23'
-2.7678528,-1.535553,6.4467773,#6B8E23'
-2.7673645,-1.5362549,6.4560547,#6B8E23'
-2.7668457,-1.5369568,6.46521,#6B8E23'
-2.7663574,-1.5376587,6.474365,#6B8E23'
-2.7658386,-1.5383453,6.4836426,#6B8E23'
-2.7663574,-1.5392456,6.4925537,#6B8E23'
-2.7678528,-1.5403442,6.5010986,#6B8E23'
-2.7693481,-1.5414581,6.5096436,#6B8E23'
-2.7708435,-1.5425568,6.5183105,#6B8E23'
-2.7725525,-1.5442505,6.526367,#6B8E23'
-2.7744446,-1.5465546,6.5340576,#6B8E23'
-2.7763367,-1.5488586,6.541626,#6B8E23'
-2.7782593,-1.5511475,6.5491943,#6B8E23'
-2.7814026,-1.554657,6.557007,#6B8E23'
-2.785797,-1.5593567,6.5648193,#6B8E23'
-2.7901917,-1.5640564,6.572754,#6B8E23'
-2.7945862,-1.5687561,6.5806885,#6B8E23'
-2.7990112,-1.5734558,6.588501,#6B8E23'
-2.8052063,-1.5785522,6.596924,#6B8E23'
-2.813202,-1.5840454,6.605713,#6B8E23'
-2.8211975,-1.5895538,6.614502,#6B8E23'
-2.830597,-1.5942993,6.6237793,#6B8E23'
-2.8414001,-1.5982971,6.633545,#6B8E23'
-2.8522034,-1.6022949,6.6434326,#6B8E23'
-2.8630066,-1.606308,6.6531982,#6B8E23'
-2.8738098,-1.6103058,6.662964,#6B8E23'
-2.8840942,-1.6139526,6.6741943,#6B8E23'
-2.8938904,-1.6172485,6.6867676,#6B8E23'
-2.9036865,-1.6205444,6.699341,#6B8E23'
-2.9135132,-1.6238556,6.712036,#6B8E23'
-2.9249573,-1.6268463,6.7261963,#6B8E23'
-2.9380493,-1.6295471,6.7418213,#6B8E23'
-2.9511414,-1.6322479,6.7575684,#6B8E23'
-2.9642334,-1.6349487,6.7731934,#6B8E23'
-2.9770508,-1.6373444,6.7886963,#6B8E23'
-2.989563,-1.6394501,6.804077,#6B8E23'
-3.0020447,-1.6415558,6.819336,#6B8E23'
-3.014557,-1.6436462,6.8345947,#6B8E23'
-3.0270386,-1.645752,6.8499756,#6B8E23'
-3.0393372,-1.6472931,6.8636475,#6B8E23'
-3.0514526,-1.6483002,6.8756104,#6B8E23'
-3.0635376,-1.6493073,6.8875732,#6B8E23'
-3.075653,-1.6502991,6.899658,#6B8E23'
-3.08786,-1.6505432,6.9084473,#6B8E23'
-3.1001587,-1.6500549,6.9143066,#6B8E23'
-3.1124573,-1.6495514,6.920044,#6B8E23'
-3.1247559,-1.6490479,6.9259033,#6B8E23'
-3.1339417,-1.6490021,6.9313965,#6B8E23'
-3.1400452,-1.6493988,6.9366455,#6B8E23'
-3.1461487,-1.6497955,6.9417725,#6B8E23'
-3.1522522,-1.6502075,6.9470215,#6B8E23'
-3.1558838,-1.6511536,6.9542236,#6B8E23'
-3.1571045,-1.6526489,6.963379,#6B8E23'
-3.1582031,-1.6542511,6.973633,#6B8E23'
-3.1592102,-1.6559448,6.9849854,#6B8E23'
-3.1601868,-1.6576538,6.996216,#6B8E23'
-3.1611938,-1.6593475,7.0075684,#6B8E23'
-3.163086,-1.6609039,7.0196533,#6B8E23'
-3.1658936,-1.6623077,7.032715,#6B8E23'
-3.1687012,-1.6636963,7.0456543,#6B8E23'
-3.1723938,-1.6649933,7.0585938,#6B8E23'
-3.177002,-1.6661987,7.071533,#6B8E23'
-3.18161,-1.6674042,7.0844727,#6B8E23'
-3.1861877,-1.6685944,7.09729,#6B8E23'
-3.190796,-1.6697998,7.1102295,#6B8E23'
-3.194641,-1.6707001,7.125,#6B8E23'
-3.197754,-1.6712952,7.1416016,#6B8E23'
-3.2008362,-1.6719055,7.158203,#6B8E23'
-3.203186,-1.6720428,7.175049,#6B8E23'
-3.2048035,-1.6717529,7.1922607,#6B8E23'
-3.2063904,-1.6714478,7.2094727,#6B8E23'
-3.2080078,-1.6711426,7.2266846,#6B8E23'
-3.2080994,-1.6708069,7.244385,#6B8E23'
-3.2066956,-1.6703949,7.2625732,#6B8E23'
-3.2052917,-1.6699982,7.2807617,#6B8E23'
-3.203888,-1.6696014,7.29895,#6B8E23'
-3.2023926,-1.6688538,7.3164062,#6B8E23'
-3.2008057,-1.6677551,7.333008,#6B8E23'
-3.1991882,-1.6666565,7.3496094,#6B8E23'
-3.197937,-1.6656494,7.364746,#6B8E23'
-3.197052,-1.6647491,7.378418,#6B8E23'
-3.1961365,-1.6638489,7.39209,#6B8E23'
-3.1952515,-1.6629486,7.405884,#6B8E23'
-3.194336,-1.6620483,7.4195557,#6B8E23'
-3.1929016,-1.6615448,7.4328613,#6B8E23'
-3.1908875,-1.6614532,7.445801,#6B8E23'
-3.1889038,-1.6613464,7.458618,#6B8E23'
-3.1888428,-1.6620026,7.4698486,#6B8E23'
-3.1907349,-1.6634064,7.479248,#6B8E23'
-3.1926575,-1.6647949,7.4886475,#6B8E23'
-3.1950073,-1.6666565,7.496826,#6B8E23'
-3.1977844,-1.6689453,7.5039062,#6B8E23'
-3.200592,-1.6712494,7.5109863,#6B8E23'
-3.2033997,-1.6735535,7.5181885,#6B8E23'
-3.2062073,-1.6758575,7.5252686,#6B8E23'
-3.209961,-1.6785431,7.532959,#6B8E23'
-3.2146606,-1.6816559,7.54126,#6B8E23'
-3.2193604,-1.6847534,7.5495605,#6B8E23'
-3.2254944,-1.6875458,7.5583496,#6B8E23'
-3.2330933,-1.6900482,7.567505,#6B8E23'
-3.2406921,-1.6925507,7.57666,#6B8E23'
-3.2472534,-1.6948547,7.5863037,#6B8E23'
-3.2527466,-1.6969452,7.5964355,#6B8E23'
-3.2582397,-1.6990509,7.6065674,#6B8E23'
-3.2638855,-1.7007446,7.618286,('#00BFFF')
-3.2696838,-1.7020569,7.631836,('#00BFFF')
-3.2755127,-1.7033539,7.6453857,('#00BFFF')
-3.281311,-1.7046509,7.6588135,('#00BFFF')
-3.2871094,-1.7059479,7.6723633,('#00BFFF')
-3.2947998,-1.7072449,7.6870117,('#00BFFF')
-3.3044128,-1.7085571,7.702759,('#00BFFF')
-3.3139954,-1.7098541,7.718628,('#00BFFF')
-3.3243103,-1.7113953,7.734741,('#00BFFF')
-3.3352966,-1.7131958,7.7510986,('#00BFFF')
-3.346283,-1.7149963,7.767456,('#00BFFF')
-3.3572998,-1.7167969,7.7839355,('#00BFFF')
-3.3682861,-1.7185974,7.800293,('#00BFFF')
-3.381134,-1.7198486,7.814453,('#00BFFF')
-3.3958435,-1.7205505,7.826172,('#00BFFF')
-3.410553,-1.7212524,7.8380127,('#00BFFF')
-3.4241333,-1.7216492,7.847412,('#00BFFF')
-3.4366455,-1.721756,7.854492,('#00BFFF')
-3.4491577,-1.7218475,7.8616943,('#00BFFF')
-3.4616394,-1.7219543,7.8687744,('#00BFFF')
-3.4700623,-1.7224426,7.876343,('#00BFFF')
-3.4743347,-1.7233429,7.8842773,('#00BFFF')
-3.4786377,-1.7242432,7.892334,('#00BFFF')
-3.4829407,-1.7251434,7.9002686,('#00BFFF')
-3.487152,-1.7263947,7.9073486,('#00BFFF')
-3.4912415,-1.7279968,7.913452,('#00BFFF')
-3.4953613,-1.729599,7.9195557,('#00BFFF')
-3.4994507,-1.7312012,7.925659,('#00BFFF')
-3.5018005,-1.7330933,7.9344482,('#00BFFF')
-3.502411,-1.7353058,7.945801,('#00BFFF')
-3.5029907,-1.737503,7.9571533,('#00BFFF')
-3.5049133,-1.7393951,7.96875,('#00BFFF')
-3.5080872,-1.7409973,7.980591,('#00BFFF')
-3.5112915,-1.7425995,7.9924316,('#00BFFF')
-3.5144958,-1.7442017,8.00415,('#00BFFF')
-3.518402,-1.7464447,8.016846,('#00BFFF')
-3.5230103,-1.7493439,8.030518,('#00BFFF')
-3.5267944,-1.752243,8.04541,('#00BFFF')
-3.5297852,-1.7551575,8.061768,('#00BFFF')
-3.5328064,-1.7580566,8.078003,('#00BFFF')
-3.5335999,-1.7601013,8.094727,('#00BFFF')
-3.532196,-1.7613068,8.111694,('#00BFFF')
-3.5307922,-1.762497,8.128662,('#00BFFF')
-3.5306396,-1.7637024,8.14563,('#00BFFF')
-3.5317383,-1.7648926,8.1623535,('#00BFFF')
-3.532837,-1.766098,8.179199,('#00BFFF')
-3.532257,-1.7666016,8.196411,('#00BFFF')
-3.5299377,-1.7664032,8.214111,('#00BFFF')
-3.527954,-1.7662048,8.230713,('#00BFFF')
-3.526245,-1.7660065,8.246216,('#00BFFF')
-3.5237427,-1.7666473,8.260742,('#00BFFF')
-3.5204468,-1.7681427,8.274048,('#00BFFF')
-3.5171509,-1.7696533,8.287476,('#00BFFF')
-3.5150452,-1.7727509,8.299194,('#00BFFF')
-3.5141602,-1.7774506,8.309082,('#00BFFF')
-3.5132446,-1.7821503,8.31897,('#00BFFF')
-3.514038,-1.7873993,8.326172,('#00BFFF')
-3.5165405,-1.7931976,8.330811,('#00BFFF')
-3.519043,-1.798996,8.335449,('#00BFFF')
-3.5242004,-1.804306,8.339355,('#00BFFF')
-3.532013,-1.8090973,8.342529,('#00BFFF')
-3.539795,-1.8139038,8.345703,('#00BFFF')
-3.5472107,-1.8184052,8.351807,('#00BFFF')
-3.5541992,-1.8226013,8.360962,('#00BFFF')
-3.5611877,-1.8267975,8.369995,('#00BFFF')
-3.5682068,-1.8309937,8.37915,('#00BFFF')
-3.5761108,-1.8347931,8.390503,('#00BFFF')
-3.5849,-1.8381958,8.404053,('#00BFFF')
-3.5936584,-1.840805,8.41748,('#00BFFF')
-3.602356,-1.8426056,8.430664,('#00BFFF')
-3.6110535,-1.8444061,8.443848,('#00BFFF')
-3.619751,-1.8462067,8.457153,('#00BFFF')
-3.6284485,-1.847992,8.470337,('#00BFFF')
-3.638153,-1.8495483,8.485596,('#00BFFF')
-3.6488342,-1.8508453,8.503174,('#00BFFF')
-3.659546,-1.8521423,8.52063,('#00BFFF')
-3.6712036,-1.8530426,8.535767,('#00BFFF')
-3.6838074,-1.8535461,8.548462,('#00BFFF')
-3.6964111,-1.8540497,8.561157,('#00BFFF')
-3.7089844,-1.8545532,8.573853,('#00BFFF')
-3.7221985,-1.8548431,8.5859375,('#00BFFF')
-3.7359924,-1.85495,8.597412,('#00BFFF')
-3.7477112,-1.85495,8.608154,('#00BFFF')
-3.7572937,-1.8548431,8.61792,('#00BFFF')
-3.7669067,-1.8547516,8.627686,('#00BFFF')
-3.7764893,-1.8546448,8.637451,('#00BFFF')
-3.785797,-1.8547974,8.644897,('#00BFFF')
-3.7947998,-1.8551941,8.649902,('#00BFFF')
-3.8038025,-1.8556061,8.654907,('#00BFFF')
-3.8128052,-1.8560028,8.659912,('#00BFFF')
-3.8198547,-1.8580475,8.664307,('#00BFFF')
-3.8249512,-1.8617554,8.668213,('#00BFFF')
-3.8300476,-1.865448,8.672119,('#00BFFF')
-3.8338928,-1.8709564,8.678467,('#00BFFF')
-3.8364868,-1.8782501,8.687256,('#00BFFF')
-3.8391113,-1.8855438,8.696045,('#00BFFF')
-3.8417053,-1.8928528,8.704956,('#00BFFF')
-3.8424072,-1.8986511,8.7178955,('#00BFFF')
-3.8411865,-1.9029541,8.734985,('#00BFFF')
-3.8399963,-1.9072418,8.752075,('#00BFFF')
-3.8417358,-1.911499,8.767212,('#00BFFF')
-3.8464355,-1.9156952,8.7803955,('#00BFFF')
-3.8511353,-1.9198914,8.793579,('#00BFFF')
-3.8528442,-1.9230499,8.809814,('#00BFFF')
-3.8515625,-1.9251556,8.829102,('#00BFFF')
-3.8502502,-1.9272461,8.848389,('#00BFFF')
-3.8512573,-1.9289551,8.866455,('#00BFFF')
-3.8545532,-1.9302521,8.883301,('#00BFFF')
-3.8578491,-1.9315491,8.9001465,('#00BFFF')
-3.861145,-1.9328461,8.91687,('#00BFFF')
-3.864441,-1.9341431,8.933716,('#00BFFF')
-3.8666077,-1.9353485,8.951172,('#00BFFF')
-3.8675842,-1.9364471,8.969238,('#00BFFF')
-3.8685913,-1.9375458,8.987305,('#00BFFF')
-3.8684998,-1.9387054,9.005249,('#00BFFF')
-3.8673096,-1.9398956,9.022827,('#00BFFF')
-3.8660889,-1.9411011,9.040405,('#00BFFF')
-3.8648987,-1.9422913,9.057983,('#00BFFF')
-3.8621826,-1.9431915,9.073608,('#00BFFF')
-3.858612,-1.9447479,9.084473,('#00BFFF')
-3.856903,-1.9474945,9.091675,('#00BFFF')
-3.8565063,-1.9505005,9.097778,('#00BFFF')
-3.8580627,-1.9545441,9.10437,('#00BFFF')
-3.8615417,-1.9596558,9.111572,('#00BFFF')
-3.8650513,-1.9647522,9.118774,('#00BFFF')
-3.8685608,-1.9698486,9.125977,('#00BFFF')
-3.8720398,-1.9749451,9.133179,('#00BFFF')
-3.8771057,-1.9800415,9.141968,('#00BFFF')
-3.8836975,-1.9851532,9.152344,('#00BFFF')
-3.8902893,-1.9902496,9.162842,('#00BFFF')
-3.8981018,-1.9951019,9.174194,('#00BFFF')
-3.9071045,-1.9996948,9.186401,('#00BFFF')
-3.9161072,-2.004303,9.19873,('#00BFFF')
-3.9246826,-2.0081482,9.212158,('#00BFFF')
-3.9328918,-2.0112457,9.226685,('#00BFFF')
-3.941101,-2.0143433,9.241089,('#00BFFF')
-3.9493103,-2.0174408,9.255615,('#00BFFF')
-3.9585571,-2.0202484,9.271606,('#00BFFF')
-3.9688416,-2.0227509,9.289185,('#00BFFF')
-3.9791565,-2.0252533,9.306641,('#00BFFF')
-3.9907837,-2.0269928,9.3220215,('#00BFFF')
-4.003784,-2.0279999,9.335327,('#00BFFF')
-4.0167847,-2.0289917,9.348633,('#00BFFF')
-4.029785,-2.0299988,9.361938,('#00BFFF')
-4.0422974,-2.0301056,9.3741455,('#00BFFF')
-4.054291,-2.0292969,9.385376,('#00BFFF')
-4.066284,-2.0285034,9.396606,('#00BFFF')
-4.078308,-2.0276947,9.407837,('#00BFFF')
-4.0893555,-2.0265045,9.416748,('#00BFFF')
-4.099457,-2.0249023,9.423584,('#00BFFF')
-4.109558,-2.0233002,9.43042,('#00BFFF')
-4.118408,-2.0224915,9.436035,('#00BFFF')
-4.126007,-2.0224915,9.440674,('#00BFFF')
-4.133606,-2.0224915,9.4453125,('#00BFFF')
-4.141205,-2.0224915,9.449951,('#00BFFF')
-4.146454,-2.0238953,9.457886,('#00BFFF')
-4.149353,-2.026703,9.469482,('#00BFFF')
-4.152252,-2.0294952,9.480957,('#00BFFF')
-4.1565857,-2.0332031,9.49231,('#00BFFF')
-4.162384,-2.037796,9.503662,('#00BFFF')
-4.1681824,-2.0424042,9.514893,('#00BFFF')
-4.174011,-2.046997,9.526245,('#00BFFF')
-4.177704,-2.0513916,9.540283,('#00BFFF')
-4.179291,-2.055603,9.557129,('#00BFFF')
-4.180908,-2.0597992,9.573853,('#00BFFF')
-4.182953,-2.0635529,9.59082,('#00BFFF')
-4.1854553,-2.0668488,9.607788,('#00BFFF')
-4.187958,-2.0701447,9.624756,('#00BFFF')
-4.1904297,-2.0734558,9.641846,('#00BFFF')
-4.192932,-2.0767517,9.658813,('#00BFFF')
-4.195038,-2.0794983,9.675781,('#00BFFF')
-4.196747,-2.0816956,9.692993,('#00BFFF')
-4.198456,-2.0838928,9.710083,('#00BFFF')
-4.198883,-2.085846,9.728027,('#00BFFF')
-4.1980896,-2.087555,9.746948,('#00BFFF')
-4.197296,-2.0892487,9.765869,('#00BFFF')
-4.1961365,-2.0908966,9.783203,('#00BFFF')
-4.194641,-2.0924988,9.799194,('#00BFFF')
-4.1931458,-2.094101,9.815063,('#00BFFF')
-4.1916504,-2.0957031,9.830933,('#00BFFF')
-4.1890564,-2.0969543,9.846191,('#00BFFF')
-4.1853333,-2.0978546,9.860962,('#00BFFF')
-4.1816406,-2.098755,9.87561,('#00BFFF')
-4.179138,-2.1010437,9.886963,('#00BFFF')
-4.1778564,-2.1047516,9.89502,('#00BFFF')
-4.176544,-2.1084442,9.902954,('#00BFFF')
-4.175232,-2.112152,9.911011,('#00BFFF')
-4.174835,-2.1163483,9.917358,('#00BFFF')
-4.175354,-2.121048,9.922241,('#00BFFF')
-4.1758423,-2.1257477,9.927002,('#00BFFF')
-4.1780396,-2.1307526,9.932373,('#00BFFF')
-4.181946,-2.1360474,9.938232,('#00BFFF')
-4.185852,-2.1413422,9.944092,('#00BFFF')
-4.1897583,-2.1466522,9.950073,('#00BFFF')
-4.1958923,-2.152542,9.95813,('#00BFFF')
-4.2042847,-2.1590424,9.968262,('#00BFFF')
-4.2127075,-2.1655426,9.978516,('#00BFFF')
-4.22229,-2.1712952,9.989502,('#00BFFF')
-4.2330933,-2.1763,10.001099,('#00BFFF')
-4.2438965,-2.181305,10.012817,('#00BFFF')
-4.2546997,-2.1862946,10.024536,('#00BFFF')
-4.265503,-2.1912994,10.036255,('#00BFFF')
-4.275757,-2.1955414,10.04895,('#00BFFF')
-4.285431,-2.199051,10.0625,('#00BFFF')
-4.2951355,-2.2025452,10.07605,('#00BFFF')
-4.3056335,-2.2053528,10.088989,('#00BFFF')
-4.3169556,-2.2074432,10.101196,('#00BFFF')
-4.328247,-2.209549,10.113403,('#00BFFF')
-4.3397827,-2.2114563,10.127319,('#00BFFF')
-4.351593,-2.21315,10.143066,('#00BFFF')
-4.3639526,-2.214096,10.156372,('#00BFFF')
-4.376831,-2.2142944,10.167358,('#00BFFF')
-4.38974,-2.2144928,10.178345,('#00BFFF')
-4.402008,-2.2142944,10.1883545,('#00BFFF')
-4.4136047,-2.2136993,10.197388,('#00BFFF')
-4.4252014,-2.2131042,10.206421,('#00BFFF')
-4.4350586,-2.212555,10.213745,('#00BFFF')
-4.4431458,-2.2120514,10.219482,('#00BFFF')
-4.451233,-2.2115479,10.225098,('#00BFFF')
-4.4593506,-2.2110443,10.230835,('#00BFFF')
-4.46698,-2.2128448,10.235596,('#00BFFF')
-4.474182,-2.2169495,10.239502,('#00BFFF')
-4.4813843,-2.221054,10.243408,('#00BFFF')
-4.4885864,-2.2251434,10.247314,('#00BFFF')
-4.491791,-2.232193,10.255615,('#00BFFF')
-4.4909973,-2.2422028,10.268188,('#00BFFF')
-4.490204,-2.2521973,10.280762,('#00BFFF')
-4.48938,-2.2621918,10.293335,('#00BFFF')
-4.4886475,-2.270401,10.306641,('#00BFFF')
-4.4879456,-2.2767944,10.320557,('#00BFFF')
-4.4872437,-2.2832031,10.334473,('#00BFFF')
-4.4867554,-2.2884064,10.35083,('#00BFFF')
-4.48645,-2.2924042,10.369751,('#00BFFF')
-4.486145,-2.296402,10.388672,('#00BFFF')
-4.48584,-2.3003998,10.407593,('#00BFFF')
-4.485901,-2.3034973,10.425537,('#00BFFF')
-4.4862976,-2.3056946,10.442749,('#00BFFF')
-4.4866943,-2.3078918,10.459961,('#00BFFF')
-4.486786,-2.3096466,10.477905,('#00BFFF')
-4.486603,-2.3109436,10.49646,('#00BFFF')
-4.486389,-2.3122559,10.515137,('#00BFFF')
-4.486206,-2.3135529,10.533691,('#00BFFF')
-4.48468,-2.314804,10.552124,('#00BFFF')
-4.481903,-2.3159943,10.5703125,('#00BFFF')
-4.4790955,-2.3171997,10.588501,('#00BFFF')
-4.4754333,-2.3186493,10.604248,('#00BFFF')
-4.4709473,-2.320343,10.617432,('#00BFFF')
-4.4664307,-2.322052,10.630615,('#00BFFF')
-4.4618835,-2.3248444,10.640869,('#00BFFF')
-4.457306,-2.3287506,10.648315,('#00BFFF')
-4.4526978,-2.3326416,10.65564,('#00BFFF')
-4.4506836,-2.3373413,10.661377,('#00BFFF')
-4.451294,-2.3428497,10.665283,('#00BFFF')
-4.4519043,-2.348343,10.669189,('#00BFFF')
-4.4546814,-2.3546448,10.674072,('#00BFFF')
-4.4596863,-2.3617554,10.679932,('#00BFFF')
-4.464691,-2.3688507,10.685791,('#00BFFF')
-4.469696,-2.375946,10.691772,('#00BFFF')
-4.4776,-2.3829956,10.699219,('#00BFFF')
-4.4884033,-2.3899994,10.708374,('#00BFFF')
-4.4992065,-2.3970032,10.717407,('#00BFFF')
-4.5093384,-2.4031982,10.7282715,('#00BFFF')
-4.5188293,-2.4085999,10.740723,('#00BFFF')
-4.528351,-2.4140015,10.753296,('#00BFFF')
-4.537842,-2.419403,10.765747,('#00BFFF')
-4.5473022,-2.423996,10.778687,('#00BFFF')
-4.5567017,-2.4277954,10.792236,('#00BFFF')
-4.566101,-2.4315948,10.805786,('#00BFFF')
-4.576599,-2.4351044,10.819946,('#00BFFF')
-4.588196,-2.4382935,10.834717,('#00BFFF')
-4.5997925,-2.4414978,10.849487,('#00BFFF')
-4.612488,-2.4441986,10.863647,('#00BFFF')
-4.6262817,-2.4463959,10.877319,('#00BFFF')
-4.640106,-2.4485931,10.890869,('#00BFFF')
-4.6539,-2.4508057,10.904541,('#00BFFF')
-4.667694,-2.4523926,10.91687,('#00BFFF')
-4.681488,-2.4533997,10.9279785,('#00BFFF')
-4.695282,-2.4543915,10.939087,('#00BFFF')
-4.7074585,-2.4550018,10.948242,('#00BFFF')
-4.7179565,-2.4552002,10.955688,('#00BFFF')
-4.7284546,-2.4553986,10.963135,('#00BFFF')
-4.7389526,-2.455597,10.970459,('#00BFFF')
-4.7471924,-2.4557953,10.976929,('#00BFFF')
-4.7532043,-2.4559937,10.9823,('#00BFFF')
-4.759186,-2.456192,10.987671,('#00BFFF')
-4.764435,-2.457199,10.993042,('#00BFFF')
-4.7689514,-2.4589996,10.998535,('#00BFFF')
-4.7734375,-2.4608002,11.003906,('#00BFFF')
-4.7763367,-2.463745,11.011597,('#00BFFF')
-4.777649,-2.4678497,11.021606,('#00BFFF')
-4.7789307,-2.4719543,11.031616,('#00BFFF')
-4.780609,-2.4757996,11.043091,('#00BFFF')
-4.782593,-2.4794006,11.056274,('#00BFFF')
-4.784607,-2.4830017,11.069336,('#00BFFF')
-4.786255,-2.487091,11.08374,('#00BFFF')
-4.7875366,-2.4916992,11.099487,('#00BFFF')
-4.788849,-2.496292,11.115112,('#00BFFF')
-4.789551,-2.5003967,11.132935,('#00BFFF')
-4.7896423,-2.5039978,11.152954,('#00BFFF')
-4.789734,-2.5075989,11.172974,('#00BFFF')
-4.789154,-2.5108032,11.192749,('#00BFFF')
-4.787842,-2.5135956,11.21228,('#00BFFF')
-4.7865295,-2.5164032,11.231689,('#00BFFF')
-4.7840576,-2.518402,11.25,('#00BFFF')
-4.7803345,-2.5195923,11.266968,('#00BFFF')
-4.776642,-2.5207977,11.283936,('#00BFFF')
-4.7734375,-2.5218506,11.29834,('#00BFFF')
-4.770752,-2.5227509,11.310181,('#00BFFF')
-4.768036,-2.5236511,11.3220215,('#00BFFF')
-4.7653503,-2.5245514,11.33374,('#00BFFF')
-4.7630005,-2.5258026,11.344238,('#00BFFF')
-4.7609863,-2.5274048,11.353394,('#00BFFF')
-4.760193,-2.529953,11.359863,('#00BFFF')
-4.7605896,-2.5334473,11.363892,('#00BFFF')
-4.763031,-2.5375519,11.367554,('#00BFFF')
-4.7675476,-2.5422516,11.37085,('#00BFFF')
-4.7720337,-2.5469513,11.3741455,('#00BFFF')
-4.7771606,-2.5522003,11.378784,('#00BFFF')
-4.782837,-2.5579987,11.384766,('#00BFFF')
-4.790741,-2.5634918,11.394043,('#00BFFF')
-4.8008423,-2.568695,11.406494,('#00BFFF')
-4.8109436,-2.5738983,11.419067,('#00BFFF')
-4.8229065,-2.578949,11.432495,('#00BFFF')
-4.8367004,-2.583847,11.4470215,('#00BFFF')
-4.8504944,-2.588745,11.461548,('#00BFFF')
-4.8645935,-2.5932922,11.476196,('#00BFFF')
-4.878998,-2.5975037,11.490967,('#00BFFF')
-4.893402,-2.6016998,11.505737,('#00BFFF')
-4.907837,-2.6050415,11.518921,('#00BFFF')
-4.922333,-2.607544,11.5303955,('#00BFFF')
-4.936859,-2.6100464,11.541992,('#00BFFF')
-4.9507446,-2.6117554,11.552856,('#00BFFF')
-4.9640503,-2.6126556,11.56311,('#00BFFF')
-4.977356,-2.613556,11.573486,('#00BFFF')
-4.9889526,-2.6141052,11.583252,('#00BFFF')
-4.999359,-2.6152496,11.590332,('#00BFFF')
-5.010254,-2.6173553,11.595337,('#00BFFF')
-5.0169373,-2.621048,11.599487,('#00BFFF')
-5.0194397,-2.6263428,11.602783,('#00BFFF')
-5.021942,-2.6316528,11.606079,('#00BFFF')
-5.022888,-2.6369934,11.612793,('#00BFFF')
-5.0223083,-2.642395,11.622681,('#00BFFF')
-5.021698,-2.6477966,11.632568,('#00BFFF')
-5.0210876,-2.6531982,11.642456,('#00BFFF')
-5.0213013,-2.6568909,11.654785,('#00BFFF')
-5.0223083,-2.658905,11.669556,('#00BFFF')
-5.0246887,-2.661148,11.684326,('#00BFFF')
-5.0285034,-2.6636505,11.699097,('#00BFFF')
-5.0322876,-2.666153,11.713745,('#00BFFF')
-5.0361023,-2.6686554,11.728394,('#00BFFF')
-5.038086,-2.6707458,11.745728,('#00BFFF')
-5.0382996,-2.6724548,11.765747,('#00BFFF')
-5.0384827,-2.6741486,11.785767,('#00BFFF')
-5.0390015,-2.6755524,11.805176,('#00BFFF')
-5.039795,-2.676651,11.823853,('#00BFFF')
-5.0405884,-2.6777496,11.842529,('#00BFFF')
-5.041382,-2.6788483,11.861206,('#00BFFF')
