x,y,z
0.015991211,0.022003174,0.008544922
0.03201294,0.044006348,0.016967773
0.037506104,0.04849243,0.060546875
0.042999268,0.052993774,0.104003906
0.04849243,0.057495117,0.14746094
0.053985596,0.06199646,0.19104004
0.059509277,0.0664978,0.23449707
0.06500244,0.070999146,0.2779541
0.06201172,0.07400513,0.32250977
0.05899048,0.07699585,0.36694336
0.055999756,0.08000183,0.41149902
0.053009033,0.08299255,0.4560547
0.040008545,0.09550476,0.5024414
0.027008057,0.10800171,0.5489502
0.014007568,0.12049866,0.595459
0.0010070801,0.1329956,0.6419678
-0.011993408,0.14549255,0.68847656
-0.058502197,0.15550232,0.7199707
-0.10501099,0.16549683,0.75146484
-0.15148926,0.17550659,0.782959
-0.19799805,0.1855011,0.8144531
-0.26550293,0.19250488,0.901001
-0.33898926,0.19999695,0.99401855
-0.41949463,0.19949341,1.0939941
-0.5,0.19900513,1.1939697
-0.5805054,0.19850159,1.2939453
-0.66101074,0.19799805,1.394043
-0.73098755,0.1775055,1.4840088
-0.8009949,0.15699768,1.5739746
-0.8710022,0.13650513,1.6639404
-0.9410095,0.115997314,1.7540283
-0.99450684,0.069000244,1.8205566
-1.0480042,0.022003174,1.8869629
-1.1015015,-0.024993896,1.9534912
-1.1549988,-0.072006226,2.0200195
-1.1830139,-0.09700012,2.0620117
-1.2009888,-0.11149597,2.1009521
-1.2099915,-0.117492676,2.1259766
-1.2235107,-0.103500366,2.1409912
-1.2544861,-0.09849548,2.1820068
-1.3104858,-0.100494385,2.2404785
-1.368988,-0.09100342,2.340454
-1.4414978,-0.07949829,2.4405518
-1.5174866,-0.03300476,2.5405273
-1.5740051,0.009002686,2.6159668
-1.6304932,0.050994873,2.6915283
-1.6870117,0.09300232,2.7669678
-1.6960144,0.11099243,2.7919922
-1.7049866,0.1289978,2.8170166
-1.7139893,0.14700317,2.842041
-1.722992,0.16499329,2.8669434
-1.7319946,0.18299866,2.8919678
-1.7409973,0.20100403,2.9169922
-1.7325134,0.20899963,2.946045
-1.723999,0.21699524,2.9749756
-1.7155151,0.2250061,3.0040283
-1.7070007,0.23300171,3.032959
-1.6984863,0.24099731,3.0620117
-1.6885071,0.24499512,3.097046
-1.6784973,0.24899292,3.131958
-1.6684875,0.25300598,3.1669922
-1.6585083,0.25700378,3.2020264
-1.6484985,0.2610016,3.2370605
-1.6400146,0.27600098,3.2385254
-1.6315002,0.29100037,3.2399902
-1.6229858,0.30599976,3.241455
-1.614502,0.32099915,3.243042
-1.6319885,0.30900574,3.296997
-1.6495056,0.29699707,3.3509521
-1.6669922,0.28500366,3.4050293
-1.6845093,0.272995,3.4589844
-1.7019958,0.2610016,3.5130615
-1.7414856,0.26950073,3.5639648
-1.7810059,0.27799988,3.6149902
-1.8204956,0.28649902,3.6660156
-1.8599854,0.29499817,3.717041
-1.8995056,0.3034973,3.7679443
-1.9519958,0.3125,3.8380127
-2.004486,0.3215027,3.907959
-2.0570068,0.33050537,3.9780273
