x,y,z,color
-1.6778564,-1.0140991,3.4606934,0
-1.677948,-1.0155029,3.4689941,0
-1.6784058,-1.0171051,3.4766846,0
-1.6791992,-1.0189056,3.4836426,0
-1.6798096,-1.0211487,3.4909668,0
-1.6802063,-1.0238495,3.498413,0
-1.6825562,-1.0272064,3.5063477,0
-1.6881409,-1.0317535,3.5159912,0
-1.6950378,-1.03685,3.5273438,0
-1.7025452,-1.0415497,3.5389404,0
-1.7106628,-1.0458527,3.5510254,0
-1.7182922,-1.0494995,3.5649414,0
-1.727356,-1.0518494,3.5795898,0
-1.7382507,-1.0535431,3.5933838,0
-1.7491455,-1.0552521,3.6070557,0
-1.760437,-1.0568542,3.6219482,0
-1.7721558,-1.0583496,3.6380615,0
-1.783844,-1.059845,3.6541748,0
-1.7955627,-1.0613556,3.670288,0
-1.8074951,-1.0626068,3.685669,0
-1.8197021,-1.0635986,3.7003174,0
-1.8319092,-1.0646057,3.715088,0
-1.8440857,-1.0655975,3.7297363,0
-1.8562927,-1.0666046,3.7445068,0
-1.8684998,-1.0675964,3.7591553,0
-1.8804932,-1.0682983,3.7720947,0
-1.8923035,-1.0686951,3.7832031,0
-1.9041138,-1.069107,3.7941895,0
-1.9158936,-1.0695038,3.8052979,0
-1.9253845,-1.0697021,3.8139648,0
-1.9325867,-1.0697021,3.8201904,0
-1.9397888,-1.0697021,3.826416,0
-1.946991,-1.0697021,3.8326416,0
-1.9541931,-1.0697021,3.838745,0
-1.9613953,-1.0697021,3.8449707,0
-1.967041,-1.0702057,3.8497314,0
-1.9711609,-1.0711975,3.8529053,0
-1.9752502,-1.0722046,3.856079,0
-1.9793396,-1.0731964,3.859253,0
-1.9815979,-1.0756531,3.864502,0
-1.9819946,-1.0795441,3.8718262,0
-1.9823914,-1.0834503,3.8791504,0
-1.9827881,-1.0873566,3.8864746,0
-1.9831848,-1.0912476,3.8937988,0
-1.9836121,-1.0951538,3.901001,0
-1.9837341,-1.0979462,3.9123535,0
-1.9836426,-1.0996552,3.9274902,0
-1.983551,-1.1013489,3.942749,0
-1.9834595,-1.1030579,3.9578857,0
-1.9867554,-1.1047974,3.9714355,0
-1.9934387,-1.1065979,3.9833984,0
-2.0001526,-1.1083984,3.9952393,0
-2.0057068,-1.1105957,4.008911,0
-2.0101013,-1.113205,4.024414,0
-2.0144958,-1.115799,4.039917,0
-2.0188904,-1.118393,4.05542,0
-2.0228882,-1.1207428,4.072876,0
-2.0264893,-1.1228485,4.092163,0
-2.0300903,-1.1249542,4.11145,0
-2.0336914,-1.1270447,4.1307373,0
-2.0372925,-1.1291504,4.1500244,0
-2.0404968,-1.1309967,4.1694336,0
-2.0433044,-1.1325989,4.188843,0
-2.046112,-1.134201,4.208252,0
-2.0488892,-1.1358032,4.227661,0
-2.0516968,-1.1374054,4.2469482,0
-2.0531006,-1.1386566,4.265503,0
-2.0531006,-1.1395569,4.283203,0
-2.0531006,-1.1404572,4.3009033,0
-2.0531006,-1.1413574,4.3186035,0
-2.0531006,-1.1422577,4.3363037,0
-2.0518494,-1.1426544,4.352417,0
-2.049347,-1.1425476,4.3669434,0
-2.0468445,-1.142456,4.3814697,0
-2.044342,-1.1423492,4.395996,0
-2.0422974,-1.1425934,4.4105225,0
-2.0407104,-1.1432037,4.425049,0
-2.039093,-1.1437988,4.4396973,0
-2.037506,-1.1443939,4.4543457,0
-2.03714,-1.1461029,4.4664307,0
-2.0380554,-1.1488953,4.4761963,0
-2.0389404,-1.1517029,4.48584,0
-2.039856,-1.1544952,4.4956055,0
-2.040741,-1.1573029,4.505249,0
-2.0416565,-1.1600952,4.5148926,0
-2.0433044,-1.1629028,4.5230713,0
-2.0456848,-1.1656952,4.529663,0
-2.0480957,-1.1685028,4.536255,0
-2.0505066,-1.1712952,4.5428467,0
-2.052887,-1.1741028,4.5495605,0
-2.0564575,-1.1772003,4.5561523,0
-2.0611572,-1.180603,4.5629883,0
-2.065857,-1.1840057,4.569824,0
-2.0705566,-1.1873932,4.57666,0
-2.0752563,-1.1907959,4.583374,0
-2.079956,-1.1941986,4.59021,0
-2.0859375,-1.1975555,4.5977783,0
-2.0932617,-1.2008514,4.606079,0
-2.1005554,-1.2041473,4.61438,0
-2.1078491,-1.2074432,4.6226807,0
-2.1148987,-1.2102966,4.6325684,0
-2.121704,-1.2126923,4.644165,0
-2.1285095,-1.2151031,4.6557617,0
-2.1352844,-1.2174988,4.6673584,0
-2.1420898,-1.2198944,4.678955,0
-2.1485596,-1.2218475,4.692627,0
-2.1546326,-1.2233429,4.708374,0
-2.160736,-1.2248535,4.723999,0
-2.1671448,-1.2259064,4.73999,0
-2.1738586,-1.2265015,4.7562256,0
-2.180542,-1.2270966,4.772461,0
-2.1872559,-1.2277069,4.788574,0
-2.1933594,-1.2274475,4.803955,0
-2.2002563,-1.2257996,4.8186035,0
-2.2085571,-1.2236023,4.833496,0
-2.217102,-1.2212524,4.8463135,0
-2.225891,-1.21875,4.8570557,0
-2.234497,-1.216156,4.866577,0
-2.2428894,-1.2134552,4.875,0
-2.2513123,-1.2107544,4.883423,0
-2.2597046,-1.2080536,4.8918457,0
-2.2669067,-1.2059479,4.9003906,0
-2.2728882,-1.2044525,4.9091797,0
-2.2789001,-1.2029572,4.9179688,0
-2.284912,-1.2014465,4.926758,0
-2.2908936,-1.1999512,4.935547,0
-2.29599,-1.199295,4.944702,0
-2.3002014,-1.1994934,4.9539795,0
-2.3043823,-1.199707,4.963257,0
-2.3085938,-1.1999054,4.972534,0
-2.313446,-1.201355,4.982666,0
-2.3189392,-1.2040558,4.9936523,0
-2.3244324,-1.2067566,5.0047607,0
-2.329956,-1.2094574,5.015747,0
-2.3354492,-1.212143,5.0267334,0
-2.3405457,-1.216156,5.038452,0
-2.3452454,-1.2214508,5.0511475,0
-2.349945,-1.2267456,5.0637207,0
-2.3546448,-1.2320557,5.076294,0
-2.3599854,-1.2373047,5.0913086,0
-2.3659973,-1.2424927,5.1086426,0
-2.3720093,-1.2476959,5.1260986,0
-2.3779907,-1.2528992,5.1435547,0
-2.38385,-1.2579498,5.1606445,0
-2.389557,-1.2628479,5.177368,0
-2.3952332,-1.267746,5.194214,0
-2.40094,-1.272644,5.2110596,0
-2.4051514,-1.276947,5.227051,0
-2.407837,-1.2806549,5.2421875,0
-2.410553,-1.2843475,5.2574463,0
-2.4132385,-1.2880554,5.272583,0
-2.4149475,-1.2907562,5.288574,0
-2.4156494,-1.29245,5.30542,0
-2.4163513,-1.2941437,5.3221436,0
-2.4170532,-1.2958527,5.3389893,0
-2.4177551,-1.2975464,5.355835,0
-2.4172974,-1.2984009,5.3725586,0
-2.4157104,-1.2984009,5.38916,0
-2.414093,-1.2984009,5.4057617,0
-2.4128418,-1.298645,5.4207764,0
-2.4119568,-1.2991486,5.4344482,0
-2.4110413,-1.2996521,5.447998,0
-2.4101562,-1.3001556,5.461548,0
-2.4092407,-1.3006439,5.4752197,0
-2.4083557,-1.3011475,5.4887695,0
-2.407196,-1.3020477,5.5008545,0
-2.4057922,-1.3033447,5.5112305,0
-2.4043884,-1.304657,5.5216064,0
-2.4029846,-1.305954,5.5319824,0
-2.4022522,-1.3083954,5.540283,0
-2.4021606,-1.3119965,5.546509,0
-2.4020386,-1.3155975,5.5527344,0
-2.401947,-1.3191986,5.55896,0
-2.403656,-1.3238068,5.563965,0
-2.4092407,-1.3294525,5.5683594,0
-2.4169617,-1.335144,5.573242,0
-2.4257507,-1.3406067,5.5808105,0
-2.4356384,-1.3453064,5.5930176,0
-2.4455566,-1.3495026,5.6070557,0
-2.4547424,-1.3531952,5.6210938,0
-2.4632568,-1.3563995,5.635498,0
-2.4717407,-1.3596039,5.6497803,0
-2.4822388,-1.362503,5.6639404,0
-2.494751,-1.365097,5.6781006,0
-2.5072632,-1.3677063,5.6921387,0
-2.5197449,-1.3703003,5.706299,0
-2.532257,-1.3728943,5.720337,0
-2.5459595,-1.3755951,5.7348633,0
-2.560852,-1.3784027,5.749756,0
-2.5757446,-1.3811951,5.7646484,0
-2.5906372,-1.3840027,5.779541,0
-2.6047058,-1.3865967,5.7928467,0
-2.6178894,-1.3890076,5.8045654,0
-2.6311035,-1.3914032,5.816284,0
-2.6434937,-1.3930054,5.8269043,0
-2.6550903,-1.3937988,5.8363037,0
-2.666687,-1.3946075,5.845825,0
-2.6783142,-1.395401,5.8553467,0
-2.689911,-1.3961945,5.864868,0
-2.6992493,-1.3970032,5.8719482,0
-2.7063599,-1.3977966,5.876831,0
-2.71344,-1.3986053,5.881592,0
-2.7205505,-1.3993988,5.8863525,0
-2.7274475,-1.401001,5.890259,0
-2.7341614,-1.4033966,5.8929443,0
-2.7408447,-1.4058075,5.895752,0
-2.7475586,-1.4082031,5.8985596,0
-2.754242,-1.4105988,5.901367,0
-2.7609558,-1.4129944,5.904175,0
-2.7654114,-1.4178009,5.909546,0
-2.7676086,-1.425003,5.9173584,0
-2.769806,-1.4322052,5.925049,0
-2.7720032,-1.4394073,5.9328613,0
-2.7735596,-1.4463501,5.9433594,0
-2.7744446,-1.4530487,5.956543,0
-2.77536,-1.4597473,5.9698486,0
-2.776245,-1.4664459,5.983032,0
-2.7779846,-1.473053,5.9971924,0
-2.7806091,-1.4795532,6.0125732,0
-2.7832031,-1.4860535,6.027832,0
-2.785797,-1.4925537,6.043091,0
-2.788391,-1.499054,6.0584717,0
-2.7888489,-1.5039062,6.07605,0
-2.78714,-1.5070953,6.0960693,0
-2.7854614,-1.5102997,6.116089,0
-2.7837524,-1.513504,6.1361084,0
-2.7820435,-1.5167084,6.156128,0
-2.7827454,-1.5196075,6.1741943,0
-2.7858582,-1.5222015,6.1903076,0
-2.7889404,-1.5247955,6.206299,0
-2.7920532,-1.5274048,6.222412,0
-2.792389,-1.5287933,6.2404785,0
-2.7900085,-1.529007,6.260498,0
-2.7875977,-1.5292053,6.2805176,0
-2.7851868,-1.5294037,6.300537,0
-2.7832642,-1.529953,6.3189697,0
-2.7817383,-1.5308533,6.3358154,0
-2.780243,-1.5317535,6.352783,0
-2.7787476,-1.5326538,6.369629,0
-2.7772522,-1.5335541,6.3865967,0
-2.7754517,-1.5341492,6.400879,0
-2.773346,-1.5344543,6.4127197,0
-2.7712402,-1.5347443,6.4244385,0
-2.769165,-1.5350494,6.4362793,0
-2.7678528,-1.535553,6.4467773,0
-2.7673645,-1.5362549,6.4560547,0
-2.7668457,-1.5369568,6.46521,0
-2.7663574,-1.5376587,6.474365,0
-2.7658386,-1.5383453,6.4836426,0
-2.7663574,-1.5392456,6.4925537,0
-2.7678528,-1.5403442,6.5010986,0
-2.7693481,-1.5414581,6.5096436,0
-2.7708435,-1.5425568,6.5183105,0
-2.7725525,-1.5442505,6.526367,0
-2.7744446,-1.5465546,6.5340576,0
-2.7763367,-1.5488586,6.541626,0
-2.7782593,-1.5511475,6.5491943,0
-2.7814026,-1.554657,6.557007,0
-2.785797,-1.5593567,6.5648193,0
-2.7901917,-1.5640564,6.572754,0
-2.7945862,-1.5687561,6.5806885,0
-2.7990112,-1.5734558,6.588501,0
-2.8052063,-1.5785522,6.596924,0
-2.813202,-1.5840454,6.605713,0
-2.8211975,-1.5895538,6.614502,0
-2.830597,-1.5942993,6.6237793,0
-2.8414001,-1.5982971,6.633545,0
-2.8522034,-1.6022949,6.6434326,0
-2.8630066,-1.606308,6.6531982,0
-2.8738098,-1.6103058,6.662964,0
-2.8840942,-1.6139526,6.6741943,0
-2.8938904,-1.6172485,6.6867676,0
-2.9036865,-1.6205444,6.699341,0
-2.9135132,-1.6238556,6.712036,0
-2.9249573,-1.6268463,6.7261963,0
-2.9380493,-1.6295471,6.7418213,0
-2.9511414,-1.6322479,6.7575684,0
-2.9642334,-1.6349487,6.7731934,0
-2.9770508,-1.6373444,6.7886963,0
-2.989563,-1.6394501,6.804077,0
-3.0020447,-1.6415558,6.819336,0
-3.014557,-1.6436462,6.8345947,0
-3.0270386,-1.645752,6.8499756,0
-3.0393372,-1.6472931,6.8636475,0
-3.0514526,-1.6483002,6.8756104,0
-3.0635376,-1.6493073,6.8875732,0
-3.075653,-1.6502991,6.899658,0
-3.08786,-1.6505432,6.9084473,0
-3.1001587,-1.6500549,6.9143066,0
-3.1124573,-1.6495514,6.920044,0
-3.1247559,-1.6490479,6.9259033,0
-3.1339417,-1.6490021,6.9313965,0
-3.1400452,-1.6493988,6.9366455,0
-3.1461487,-1.6497955,6.9417725,0
-3.1522522,-1.6502075,6.9470215,0
-3.1558838,-1.6511536,6.9542236,0
-3.1571045,-1.6526489,6.963379,0
-3.1582031,-1.6542511,6.973633,0
-3.1592102,-1.6559448,6.9849854,0
-3.1601868,-1.6576538,6.996216,0
-3.1611938,-1.6593475,7.0075684,0
-3.163086,-1.6609039,7.0196533,0
-3.1658936,-1.6623077,7.032715,0
-3.1687012,-1.6636963,7.0456543,0
-3.1723938,-1.6649933,7.0585938,0
-3.177002,-1.6661987,7.071533,0
-3.18161,-1.6674042,7.0844727,0
-3.1861877,-1.6685944,7.09729,0
-3.190796,-1.6697998,7.1102295,0
-3.194641,-1.6707001,7.125,0
-3.197754,-1.6712952,7.1416016,0
-3.2008362,-1.6719055,7.158203,0
-3.203186,-1.6720428,7.175049,0
-3.2048035,-1.6717529,7.1922607,0
-3.2063904,-1.6714478,7.2094727,0
-3.2080078,-1.6711426,7.2266846,0
-3.2080994,-1.6708069,7.244385,0
-3.2066956,-1.6703949,7.2625732,0
-3.2052917,-1.6699982,7.2807617,0
-3.203888,-1.6696014,7.29895,0
-3.2023926,-1.6688538,7.3164062,0
-3.2008057,-1.6677551,7.333008,0
-3.1991882,-1.6666565,7.3496094,0
-3.197937,-1.6656494,7.364746,0
-3.197052,-1.6647491,7.378418,0
-3.1961365,-1.6638489,7.39209,0
-3.1952515,-1.6629486,7.405884,0
-3.194336,-1.6620483,7.4195557,0
-3.1929016,-1.6615448,7.4328613,0
-3.1908875,-1.6614532,7.445801,0
-3.1889038,-1.6613464,7.458618,0
-3.1888428,-1.6620026,7.4698486,0
-3.1907349,-1.6634064,7.479248,0
-3.1926575,-1.6647949,7.4886475,0
-3.1950073,-1.6666565,7.496826,0
-3.1977844,-1.6689453,7.5039062,0
-3.200592,-1.6712494,7.5109863,0
-3.2033997,-1.6735535,7.5181885,0
-3.2062073,-1.6758575,7.5252686,0
